,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.8843053546913336,1.7565806742754817,0.8759438301950452,1.7430396333956177
1,0.8402016251705876,2.4257072970846383,0.7895446726164215,2.287245794148933
2,0.9372800073683119,0.9515863076999381,0.935898265248123,0.8790645558964093
3,0.9273116085092772,1.1061333950586452,0.9214657123657706,1.051060166840869
4,0.9315987767210432,1.0399082825716006,0.9238741697449115,1.019932376780609
5,0.9275066537672312,1.1031638447942473,0.9215920465524577,1.0498108797033687
6,0.931716524950189,1.0395759530583035,0.9335680036107389,0.9152917108349703
7,0.9390211057883011,0.930297838706221,0.9360361454896561,0.8561774409761401
8,0.9341931333006678,1.001750250277499,0.9262016338633533,0.9763359236645424
9,0.7753484505911327,1.8943617658899514,0.80405307644474,2.239787690742256
10,0.7141311194444068,2.3670449583933975,0.7025082911944075,2.743356260070714
11,0.8902004151394913,1.086743335791619,0.8947066689402579,1.2092676194499823
12,0.8126995404658827,1.6735721576247435,0.8172667017219113,1.964459115787356
13,0.8808120015609963,1.1071667291834988,0.8616178977625011,1.4834530411044866
14,0.8132959323788931,1.6693620581144433,0.8169345939268355,1.9776193336101737
15,0.8800562278582362,1.0133213400661336,0.8814143087815951,1.4212564130749819
16,0.8966506676717905,1.0435220229776616,0.8749317778377588,1.465913461343088
17,0.882601984798844,1.1072512959125003,0.8616686005127396,1.4185026680677877
18,0.8298360233177225,1.9840756215481636,0.851536876450141,1.8384330078628424
19,0.7991757616389696,2.335965723888585,0.7680916546494077,2.352071377259679
20,0.8985996236987579,1.1865804617093891,0.9086555847202334,1.0393917797987307
21,0.8965900603433471,1.2234950475864401,0.8992337115241738,1.1260128385655979
22,0.9016968114299267,1.1603185457870357,0.8976262184137529,1.1331303373034238
23,0.8971280163138737,1.217361754902198,0.899398309869231,1.1229685252398909
24,0.8959872426217869,1.2257872004464794,0.9079221048011333,1.064311110709351
25,0.909939346014486,1.0670333565222414,0.9157128119155932,0.9368980564530532
26,0.9034199811651662,1.1432978172147694,0.8966303478981192,1.1259901542639752
27,0.836427354012801,1.2524148989728228,0.8430943094576112,1.2243120158058913
28,0.7340449385615909,2.061454974979339,0.525747716656555,2.1455779052683743
29,0.9251444101749748,0.5787661869923384,0.9341723411854347,0.5195072607480389
30,0.8928909062404242,0.8273502679801411,0.8906547589094026,0.7949324668116803
31,0.891704624685772,0.8326486369945589,0.8894820947258976,0.793923959578726
32,0.8931405386113174,0.8255603563653269,0.8905303011751737,0.7940144279171245
33,0.9259528190775633,0.5741729292923123,0.935825085225226,0.4847799868343534
34,0.9327818402263913,0.5239638708851376,0.9368099345538755,0.45855362347301176
35,0.8938146004072252,0.8184198001495087,0.8883322798023553,0.777194424341984
