,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model
0,0.8908689015519374,1.6554268040141984,0.8885195385283331,1.5620458109823565
1,0.8422372228073929,2.394969808132215,0.7876179194008199,2.2690339995509867
2,0.9456552964427694,0.8251896517281095,0.946171740780212,0.7335923727446119
3,0.9361678781730466,0.9726209045463737,0.9322171948372202,0.90052964558099
4,0.9413369081633874,0.8934348270666138,0.93604510319308,0.8515649248789753
5,0.9363756929202576,0.9694709135211287,0.9324135646286282,0.8999665320546288
6,0.9441196730284361,0.8529191533242305,0.9483192612949858,0.7161178158279591
7,0.9498686978602826,0.7661375289880463,0.9490116124135173,0.6829758347173067
8,0.9420491559903094,0.883437374792494,0.9366610332562609,0.8360669394509315
9,0.7761242367501691,1.8721976859725105,0.8044839394800362,2.2083956706719516
10,0.7211088267144306,2.3421071888496687,0.7184429189075001,2.6712281291793976
11,0.8890320875623882,1.0871899978070045,0.8937790748252101,1.2253533766588667
12,0.8132129282157997,1.6750105214040003,0.8187638760072303,1.9551947613607255
13,0.8545435338713688,1.314011755743151,0.8547820700231271,1.6499195770553428
14,0.8129816283358872,1.6717738805517717,0.8176127677501118,1.9736463791529508
15,0.883337679084094,0.9809605635217399,0.9074208072889026,1.1909225782446402
16,0.8968096259256316,1.0437710712210162,0.880975006207282,1.427633983915701
17,0.8595776268095366,1.2799345263360817,0.8529136804226529,1.6071784408454681
18,0.8389094515140751,1.8804205295283694,0.858392074716522,1.7339528891229974
19,0.797384335350464,2.369339039593538,0.7908212693030646,2.1716304759068423
20,0.9048433378786188,1.1171561608785896,0.9157713112248868,0.9758346044871405
21,0.9058874044829291,1.1114287701125034,0.9114871595512141,0.9886180845982941
22,0.9168475282571135,0.9909392474243517,0.919653755164018,0.8817213794009393
23,0.9062290737626907,1.1079673422655778,0.9119372250449254,0.9810460858354091
24,0.9151079670517434,0.9963068228226937,0.9256331310937647,0.8460089744020979
25,0.9199437191067275,0.9471362539748178,0.9272478513354624,0.8079351112118456
26,0.9160322094487026,1.0009752379943546,0.9161911213781156,0.9088753044103797
27,0.8552104054285729,1.111801196679104,0.8581075273505644,1.098919792092799
28,0.7497720290278074,1.9373308905929427,0.5402397243094073,2.005404650269298
29,0.9279487038786357,0.5538694238206587,0.9368258328943111,0.492985394458835
30,0.9075949876833175,0.7142484221959147,0.9083231675362069,0.6629171593287086
31,0.9172869337931195,0.6381115679542283,0.9148578100414617,0.610872153146254
32,0.9076647565100718,0.7140851753873889,0.908983310661342,0.6585444162586639
33,0.9360745567776292,0.4957017952303064,0.9403204246500573,0.44458684766363793
34,0.9389545760143991,0.4746135759484204,0.9426490495663115,0.42135260817998416
35,0.9174985482236315,0.637363597749317,0.9134913670516748,0.605472616941833
