,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_separate,0.8806388724136491,1.7127134210131465,-1,-1,0.8693863456565865,2.346568237090819,{'criterion': 'squared_error'}
1,CO2,ADBR_separate,0.8413857376160344,2.3373022481021417,-1,-1,0.8345507790055416,2.1694856857055433,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 120}"
2,CO2,GBR_separate,0.93897128106951,0.9049879788167816,-1,-1,0.9357393662864417,1.0887901757431495,"{'learning_rate': 0.5, 'n_estimators': 200}"
3,CO2,BG_separate,0.9245898721852356,1.0863639470834228,-1,-1,0.9119270105321726,1.461727755987658,{'n_estimators': 100}
4,CO2,ETR_separate,0.9305614754793808,1.0082688595260723,-1,-1,0.9128639233847273,1.4217768361574148,{'n_estimators': 200}
5,CO2,RF_separate,0.9252694381339669,1.075856004677649,-1,-1,0.9106674658291722,1.4871095472860252,{'n_estimators': 200}
6,CO2,LGBM_separate,0.9271679318532529,1.061171570395839,-1,-1,0.9238871154437149,1.302037416820577,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
7,CO2,BGLGBM_separate,0.9365335659375486,0.9286818902885846,-1,-1,0.9272029301085104,1.2167434099020444,{'n_estimators': 50}
8,CO2,BGETR_separate,0.9332044343319572,0.9730001308912973,-1,-1,0.9187609097354489,1.3043066216512078,{'n_estimators': 10}
9,CFCs,DT_separate,0.748093903202326,2.2053065605302073,-1,-1,0.865349496632334,2.5817286011603335,{'criterion': 'squared_error'}
10,CFCs,ADBR_separate,0.7178936262663762,2.40504683577399,-1,-1,0.8090228493299585,3.043366793552083,"{'learning_rate': 2, 'loss': 'linear', 'n_estimators': 200}"
11,CFCs,GBR_separate,0.8940340949386355,1.0939232964389545,-1,-1,0.9436677462822873,0.8050984499641903,"{'learning_rate': 0.1, 'n_estimators': 200}"
12,CFCs,BG_separate,0.7894933278111844,1.9693614134109207,-1,-1,0.8758957959808433,2.2484314400033494,{'n_estimators': 100}
13,CFCs,ETR_separate,0.9224311310787142,1.0158065022782983,-1,-1,0.9658915514021883,0.4269893062039799,{'n_estimators': 200}
14,CFCs,RF_separate,0.7899832016729433,1.9590244483892225,-1,-1,0.8737407544258625,2.30212032066092,{'n_estimators': 200}
15,CFCs,LGBM_separate,0.8886100989266499,1.0296310851849184,-1,-1,0.8889558751153483,1.727651957552314,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 10}"
16,CFCs,BGLGBM_separate,0.9138107939791926,0.9084340667384329,-1,-1,0.9002231467883829,1.5712375514859356,{'n_estimators': 50}
17,CFCs,BGETR_separate,0.9203509619131415,1.0630952783338887,-1,-1,0.9626751066188931,0.4838972773858195,{'n_estimators': 10}
18,Methane,DT_separate,0.8484683328012206,1.8878849711592256,-1,-1,0.8250871936369182,1.8158129799192033,{'criterion': 'absolute_error'}
19,Methane,ADBR_separate,0.8147634556024211,2.3350189753272153,-1,-1,0.705439507917772,2.299783651595901,"{'learning_rate': 0.5, 'loss': 'linear', 'n_estimators': 50}"
20,Methane,GBR_separate,0.9143723628020798,1.0682210357806976,-1,-1,0.8822651539590108,1.168314236878467,"{'learning_rate': 0.5, 'n_estimators': 200}"
21,Methane,BG_separate,0.9041688223591322,1.2097756528784762,-1,-1,0.8686037796113752,1.2503103817898076,{'n_estimators': 100}
22,Methane,ETR_separate,0.9004084615282224,1.2599210675895873,-1,-1,0.86179017128901,1.2734578391093652,{'n_estimators': 100}
23,Methane,RF_separate,0.9044172050007708,1.2070237098703132,-1,-1,0.8706339779829328,1.2307969533459968,{'n_estimators': 180}
24,Methane,LGBM_separate,0.9063595482199389,1.1601045828827559,-1,-1,0.8797619103692419,1.18835614430072,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 30}"
25,Methane,BGLGBM_separate,0.9184785817581927,1.0210793235208417,-1,-1,0.8898236240699784,1.0453707972827546,{'n_estimators': 50}
26,Methane,BGETR_separate,0.9041066523712349,1.2148401618291331,-1,-1,0.8654087985497695,1.229617137748772,{'n_estimators': 10}
27,E&E,DT_separate,0.8114800861452581,1.357750931992248,-1,-1,0.8384742973680342,1.5017167212338212,{'criterion': 'friedman_mse'}
28,E&E,ADBR_separate,0.7161161719050199,2.0867627587371613,-1,-1,0.48964199425761334,2.4641071505706407,"{'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 50}"
29,E&E,GBR_separate,0.921317641104552,0.5947497212171393,-1,-1,0.9509734222911488,0.4416820936631431,"{'learning_rate': 0.5, 'n_estimators': 200}"
30,E&E,BG_separate,0.8716676138539976,0.9407340258018824,-1,-1,0.9096307012130332,0.7958703886748902,{'n_estimators': 100}
31,E&E,ETR_separate,0.8610391800559398,1.0230856254208063,-1,-1,0.8889630259394248,0.9854604537052195,{'n_estimators': 150}
32,E&E,RF_separate,0.8726396845790708,0.9334495874831635,-1,-1,0.9084282570905555,0.8032651336944175,{'n_estimators': 200}
33,E&E,LGBM_separate,0.9260281308697627,0.5543339557526427,-1,-1,0.9466283802068154,0.4846810714832809,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
34,E&E,BGLGBM_separate,0.9297399363490781,0.5263983461996863,-1,-1,0.9516282784725902,0.41199914494615825,{'n_estimators': 50}
35,E&E,BGETR_separate,0.8651790650754985,0.9919306934543256,-1,-1,0.8953062688700268,0.8920690631096544,{'n_estimators': 10}
