,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_separate,0.8984354307892483,1.6512502203891177,-1,-1,0.8775093240037868,1.3177216168574917,{'criterion': 'friedman_mse'}
1,CO2,ADBR_separate,0.8570160036694577,2.3252714624936988,-1,-1,0.7145677704012343,2.2952370800418755,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 100}"
2,CO2,GBR_separate,0.9502088843750993,0.8086648952387214,-1,-1,0.9406572444528862,0.6296766533107038,"{'learning_rate': 0.5, 'n_estimators': 200}"
3,CO2,BG_separate,0.9419926673223913,0.9512592453780113,-1,-1,0.9138365783999755,0.875133845479056,{'n_estimators': 100}
4,CO2,ETR_separate,0.9464315496062493,0.872366656856269,-1,-1,0.9147860364170209,0.8498826789683863,{'n_estimators': 200}
5,CO2,RF_separate,0.9418082054242293,0.9541101912900878,-1,-1,0.9129796724786398,0.8833946772880388,{'n_estimators': 200}
6,CO2,LGBM_separate,0.9484546621763364,0.8415146715209044,-1,-1,0.9324011393709345,0.7252884101462778,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
7,CO2,BGLGBM_separate,0.9551709004603557,0.7320122460894698,-1,-1,0.9345301148332366,0.6679932346691176,{'n_estimators': 50}
8,CO2,BGETR_separate,0.9465757485733437,0.87063574837335,-1,-1,0.9150854426310279,0.8351892135347055,{'n_estimators': 10}
9,CFCs,DT_separate,0.6653281584559098,2.836447404961273,-1,-1,0.8539961425850002,2.1810263198910675,{'criterion': 'squared_error'}
10,CFCs,ADBR_separate,0.5614011872198381,3.564017683367166,-1,-1,0.9029133140930041,1.2335910269916899,"{'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 200}"
11,CFCs,GBR_separate,0.847346365908552,1.7598871092865054,-1,-1,0.9116900390534414,1.2057181071968173,"{'learning_rate': 0.1, 'n_estimators': 200}"
12,CFCs,BG_separate,0.7564977515354705,2.4314829887662355,-1,-1,0.9000367184264721,1.4242153209421418,{'n_estimators': 100}
13,CFCs,ETR_separate,0.8030556071372164,2.034087545370876,-1,-1,0.9577113068209001,0.591497662410544,{'n_estimators': 100}
14,CFCs,RF_separate,0.7529910262983008,2.457661759816065,-1,-1,0.8992808199942118,1.4421816834240693,{'n_estimators': 120}
15,CFCs,LGBM_separate,0.8170339796744981,1.8179457774910326,-1,-1,0.8708411156750773,1.9484665886637915,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
16,CFCs,BGLGBM_separate,0.8469654205531663,1.7782044915000395,-1,-1,0.9362270013541821,0.8670518921197446,{'n_estimators': 50}
17,CFCs,BGETR_separate,0.8055019334192363,2.031853694600261,-1,-1,0.9694144828017732,0.4089616976358092,{'n_estimators': 10}
18,Methane,DT_separate,0.8376366546952003,1.8461393171806062,-1,-1,0.9038991340885505,1.450456957226422,{'criterion': 'squared_error'}
19,Methane,ADBR_separate,0.6462469297654113,4.277478136694479,-1,-1,0.8534988033734869,1.7573092553866834,"{'learning_rate': 2, 'loss': 'square', 'n_estimators': 100}"
20,Methane,GBR_separate,0.905391960085834,1.0733867119628342,-1,-1,0.9382021092174329,0.8715005272801484,"{'learning_rate': 0.5, 'n_estimators': 200}"
21,Methane,BG_separate,0.9091296644696442,1.0366236972306775,-1,-1,0.9410328452397211,0.814362826264906,{'n_estimators': 100}
22,Methane,ETR_separate,0.9192641227789563,0.9284943538713302,-1,-1,0.9429519524420226,0.76297696885281,{'n_estimators': 150}
23,Methane,RF_separate,0.9093938916086961,1.0336724833741902,-1,-1,0.9412706514265001,0.8062874414879773,{'n_estimators': 150}
24,Methane,LGBM_separate,0.9176099441474674,0.9343814951217487,-1,-1,0.9550440550039115,0.6509996404867449,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
25,Methane,BGLGBM_separate,0.9203875620875819,0.9106785232044405,-1,-1,0.9523752902182006,0.6770750993498553,{'n_estimators': 50}
26,Methane,BGETR_separate,0.9178761408161208,0.9461094820445652,-1,-1,0.939777463063433,0.8007128169057097,{'n_estimators': 10}
27,E&E,DT_separate,0.869814330044828,1.0156029363459016,-1,-1,0.8299890223943946,1.3112859998965072,{'criterion': 'squared_error'}
28,E&E,ADBR_separate,0.7778392609376622,1.7480801209378214,-1,-1,0.5344542649349995,2.077168006891848,"{'learning_rate': 1, 'loss': 'exponential', 'n_estimators': 50}"
29,E&E,GBR_separate,0.9287228140457229,0.5559860152525118,-1,-1,0.9110929184682688,0.6553086680698563,"{'learning_rate': 0.5, 'n_estimators': 200}"
30,E&E,BG_separate,0.9160992222644413,0.6524613462375434,-1,-1,0.8639253594503602,0.927792031631305,{'n_estimators': 100}
31,E&E,ETR_separate,0.9285185359046721,0.5523047142785897,-1,-1,0.8751487762095689,0.849199130182945,{'n_estimators': 200}
32,E&E,RF_separate,0.9166017366731383,0.648361241094958,-1,-1,0.8626471952041171,0.9379820114941515,{'n_estimators': 180}
33,E&E,LGBM_separate,0.9347185756873932,0.5133143041146232,-1,-1,0.9104428151663717,0.6184643625004412,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
34,E&E,BGLGBM_separate,0.9391358786096587,0.47794037580861265,-1,-1,0.9113623814732095,0.6014077719420698,{'n_estimators': 50}
35,E&E,BGETR_separate,0.9292413305937754,0.5488510249779821,-1,-1,0.8773577458497475,0.8163038233625066,{'n_estimators': 10}
