,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,CO2,GBR_separate,0.9433805626431481,0.781384796851962,-1,-1,0.9117618065289317,0.8783604039287438,0.9128603351455049,0.7117313379658966,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,CO2,ETR_separate,0.9393716273100008,0.8371185275147013,-1,-1,0.9168049495565701,0.9010453745867495,0.8921423884387164,0.8884044129190761,{'n_estimators': 180}
2,CO2,LGBM_separate,0.9421801900720457,0.7965376078385726,-1,-1,0.9224749839179537,0.8202176146731747,0.915074823292806,0.7302262346264332,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
3,CO2,BGLGBM_separate,0.9464257328826315,0.7411079252152988,-1,-1,0.9268911862800759,0.7594829551316712,0.9176041337618872,0.6807584318031764,{'n_estimators': 50}
