,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_33,BET_32,BET_31,BET_30,BET_29,BET_28,BET_27,BET_26,BET_25,BET_24,BET_23,BET_22,BET_21,BET_20,BET_19,BET_18,BET_17,BET_16,BET_15,BET_14,BET_13,BET_12,BET_11,BET_10,BET_9,BET_8,BET_7,BET_6,BET_5,BET_4,BET_3,BET_2,BET_1,BET_0,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9484783086214834,0.6309331810850065,-1,-1,0.9600468136022097,0.40885799657579935,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",891,203,167,137,176,92,87,62,81,87,58,82,62,60,42,67,61,82,66,81,75,85,71,92,104,121,115,154,143,175,235,294,660,1078,0,0,1468,3281,1052,816,867,1170
