,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_33,BET_32,BET_31,BET_30,BET_29,BET_28,BET_27,BET_26,BET_25,BET_24,BET_23,BET_22,BET_21,BET_20,BET_19,BET_18,BET_17,BET_16,BET_15,BET_14,BET_13,BET_12,BET_11,BET_10,BET_9,BET_8,BET_7,BET_6,BET_5,BET_4,BET_3,BET_2,BET_1,BET_0,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.9492801329065618,0.6076156615359604,0.9598185910732565,0.45729087636407617,0.05751456720619283,0.014715458597231995,0.01237138165611072,0.00991963406052076,0.008872390335444522,0.009133286418015482,0.005765986394557823,0.005310250996950504,0.004049917898193761,0.00548773164438189,0.004452404410039878,0.004034201266713582,0.004372366877785598,0.004167863007271874,0.0046022988505747126,0.00394088669950739,0.00397321135350692,0.006017874736101337,0.005100023457658925,0.005845695519587146,0.005507342247243725,0.005292047853624208,0.006212901712409101,0.0060565798733286415,0.007181468449448745,0.008032559230588788,0.008950316678395496,0.009417124091015716,0.009256486042692939,0.011721792165141917,0.01666600985221675,0.021319071076706546,0.04407482993197279,0.07869392446633826,0.0,0.0,0.09691639690358902,0.22664991789819375,0.06986976307764485,0.05455730706075534,0.06076739385409336,0.07320933614825241,14580.0
