,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,E&E,BGLGBM_separate,0.8955772872114119,0.7879393331146761,-1,-1,0.896552572886446,0.7859014791011804,0.896552572886446,0.7859014791011804,{'n_estimators': 10}
