,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,CO2,GBR_separate,0.9482045915867181,0.6854645381449466,-1,-1,0.934845505018896,0.8946190457258317,0.936122478882734,0.76658873678984,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,CO2,LGBM_separate,0.9462269420119984,0.7090434503161838,-1,-1,0.9299066386002414,0.9838656110872658,0.9357309653640342,0.762296137753951,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
2,CO2,BGLGBM_separate,0.9515522271580256,0.6397538629278562,-1,-1,0.9359508638364815,0.8702415096426664,0.9404341401387498,0.6846820963492788,{'n_estimators': 50}
