,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m
0,0.0031130910680979827,0.05222537702007692,0.008138169125226266,0.1227019893994239,0.01243778043600922,0.0942953300087397
1,0.0034229799550071936,0.0571100884986922,0.006060226342552533,0.14769473756411186,0.00788407044895052,0.07962536451168338
2,0.002659128782483213,0.04471242870623792,0.006348328163376073,0.13077921831783454,0.008784612825226376,0.07380714362586825
