,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,CO2,GBR_separate,0.9402115027901935,0.768934459730843,-1,-1,0.9341332653169654,0.85191824754994,0.929908176314708,0.6945138256794589,"{'learning_rate': 0.5, 'n_estimators': 200}"
1,CO2,LGBM_separate,0.9346640262906082,0.8357140241497925,-1,-1,0.9345360895716225,0.8640699330755439,0.9383091173219611,0.648366543761068,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
2,CO2,BGLGBM_separate,0.9426189691858067,0.7324666192344147,-1,-1,0.9410899619849347,0.7474037553602147,0.9427269917734837,0.5636124138363968,{'n_estimators': 30}
