,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.8634167388850139,1.2410610994346818,0.8556127999985681,1.1335541421420103,0.08220181488203267,0.05936817906836055,0.019163097398669088,0.015582940108892922,0.011795765275257108,0.01084658197217181,0.008556805807622504,0.007278765880217785,0.005362492437991531,0.008188021778584392,0.0036168179068360555,0.004391167574107683,0.007779552329098608,0.003607622504537205,0.0027876588021778586,0.003933696309739867,0.0046314579552329095,0.0021777374470659406,0.0017721718088324259,0.0025958862673926193,0.003218027828191167,0.0021824561403508773,0.0022498487598306112,0.002522444041137326,0.002328009679370841,0.00240810647307925,0.0020669086509376893,0.003037991530550514,0.0027217180883242586,0.0030198427102238355,0.003211978221415608,0.005128130671506352,0.007168663036902601,0.0103837870538415,0.031426981246218996,0.0,0.0,0.13434966727162734,0.2800407743496673,0.05821657592256504,0.043494010889292195,0.05747513611615245,0.07771070780399274,7560.0
