,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.8534713325625974,1.3062711820935646,-1,-1,0.8779519953315105,1.298707166994056,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",719,514,171,127,122,75,49,73,50,50,42,44,34,31,26,40,26,14,11,15,27,17,20,15,13,10,26,13,17,24,18,42,58,92,238,0,0,1148,2611,507,350,561,660
