,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.8248547297920423,1.5381285525558208,-1,-1,0.9095432023872234,0.7758196933712942,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",610,459,174,134,85,95,57,54,54,60,33,32,28,33,26,41,54,5,27,24,25,12,17,35,16,27,19,16,21,33,27,46,61,66,363,0,0,1164,2509,592,330,484,752
