0.00016,36.53079365
0.00048,117.488254
0.000832,174.6285714
0.0016,231.7688889
0.0032,287.3269841
0.0064,330.1892063
0.0112,358.768254
0.0272,398.4761905
0.0592,442.9714286
0.096,492.2361905
0.1392,528.8126984
0.1728,557.4374603
0.2016,578.1180952
0.2448,600.4088889
0.3024,622.7225397
0.368,641.8742857
0.456,657.8869841
0.5296,667.527619
0.6096,670.8292063
0.6944,675.7257143
0.7392,677.384127
0.8048,677.488254
0.872,676.007619
0.9136,680.8355556
0.9504,684.0685714
0.9936,682.5498413
