,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_total,0.8703547596033736,1.6913979232608358,0.8811425840476734,1.2931928759527704,0.8948268547346403,1.1623824649822063,{'criterion': 'friedman_mse'}
1,CFCs,DT_total,0.8703547596033736,1.6913979232608358,0.8811425840476734,1.2931928759527704,0.7713937216316837,3.994203362247058,{'criterion': 'friedman_mse'}
2,Methane,DT_total,0.8703547596033736,1.6913979232608358,0.8811425840476734,1.2931928759527704,0.8834448452088354,1.230739250059007,{'criterion': 'friedman_mse'}
3,E&E,DT_total,0.8703547596033736,1.6913979232608358,0.8811425840476734,1.2931928759527704,0.8380958500017583,1.1776942633451355,{'criterion': 'friedman_mse'}
4,CO2,GBR_total,0.9254534166361263,0.9892123771559364,0.9205442987886707,0.8362824717347943,0.9278203465014834,0.7711795654527863,"{'learning_rate': 0.5, 'n_estimators': 200}"
5,CFCs,GBR_total,0.9254534166361263,0.9892123771559364,0.9205442987886707,0.8362824717347943,0.8848623520161537,2.1270186552635355,"{'learning_rate': 0.5, 'n_estimators': 200}"
6,Methane,GBR_total,0.9254534166361263,0.9892123771559364,0.9205442987886707,0.8362824717347943,0.917048531548986,0.855651678960653,"{'learning_rate': 0.5, 'n_estimators': 200}"
7,E&E,GBR_total,0.9254534166361263,0.9892123771559364,0.9205442987886707,0.8362824717347943,0.8893064199475238,0.700219657221992,"{'learning_rate': 0.5, 'n_estimators': 200}"
8,CO2,BG_total,0.9244269131780676,0.9915365281140506,0.9179666002269615,0.8143198066105538,0.93823794059044,0.6313148055669712,{'n_estimators': 100}
9,CFCs,BG_total,0.9244269131780676,0.9915365281140506,0.9179666002269615,0.8143198066105538,0.6469402177154835,4.654144429826425,{'n_estimators': 100}
10,Methane,BG_total,0.9244269131780676,0.9915365281140506,0.9179666002269615,0.8143198066105538,0.9310719752004134,0.6777332539679719,{'n_estimators': 100}
11,E&E,BG_total,0.9244269131780676,0.9915365281140506,0.9179666002269615,0.8143198066105538,0.8859508233965605,0.7264683687387898,{'n_estimators': 100}
12,CO2,ETR_total,0.9376604390510573,0.8261774860328138,0.9292650489351877,0.70112633121319,0.9451908751375552,0.5599111520488872,{'n_estimators': 200}
13,CFCs,ETR_total,0.9376604390510573,0.8261774860328138,0.9292650489351877,0.70112633121319,0.7308200185346645,3.738861333142503,{'n_estimators': 200}
14,Methane,ETR_total,0.9376604390510573,0.8261774860328138,0.9292650489351877,0.70112633121319,0.9383717797113904,0.6077535327946889,{'n_estimators': 200}
15,E&E,ETR_total,0.9376604390510573,0.8261774860328138,0.9292650489351877,0.70112633121319,0.9030112809794938,0.5858149426133834,{'n_estimators': 200}
16,CO2,RF_total,0.9246836729592769,0.9885646662162291,0.9178535120365704,0.8156084756981123,0.9378200428313975,0.6368237222938813,{'n_estimators': 200}
17,CFCs,RF_total,0.9246836729592769,0.9885646662162291,0.9178535120365704,0.8156084756981123,0.6390322426467959,4.722957413482928,{'n_estimators': 200}
18,Methane,RF_total,0.9246836729592769,0.9885646662162291,0.9178535120365704,0.8156084756981123,0.9323561973139205,0.6642057011111894,{'n_estimators': 200}
19,E&E,RF_total,0.9246836729592769,0.9885646662162291,0.9178535120365704,0.8156084756981123,0.8876831680486559,0.7126810384872,{'n_estimators': 200}
20,CO2,LGBM_total,0.933685187833946,0.8689437435048035,0.9313147575768095,0.7279539685662828,0.947973492154022,0.552124670754334,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
21,CFCs,LGBM_total,0.933685187833946,0.8689437435048035,0.9313147575768095,0.7279539685662828,0.7680392729095187,3.868385454529737,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
22,Methane,LGBM_total,0.933685187833946,0.8689437435048035,0.9313147575768095,0.7279539685662828,0.9275432077300592,0.7703770290613995,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
23,E&E,LGBM_total,0.933685187833946,0.8689437435048035,0.9313147575768095,0.7279539685662828,0.9295147520775714,0.49304546276849764,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
24,CO2,BGLGBM_total,0.9400552878244746,0.790863314214113,0.9365263107854733,0.6338222115481024,0.9498157289040979,0.5074309901090509,{'n_estimators': 50}
25,CFCs,BGLGBM_total,0.9400552878244746,0.790863314214113,0.9365263107854733,0.6338222115481024,0.8143919772475107,2.8343444290294855,{'n_estimators': 50}
26,Methane,BGLGBM_total,0.9400552878244746,0.790863314214113,0.9365263107854733,0.6338222115481024,0.9355207756489042,0.6484333082313085,{'n_estimators': 50}
27,E&E,BGLGBM_total,0.9400552878244746,0.790863314214113,0.9365263107854733,0.6338222115481024,0.9175436397897483,0.5139750444275253,{'n_estimators': 50}
28,CO2,DT_separate,0.8858516217956133,1.6891607181561135,-1.0,-1.0,0.9020494495458429,1.0860653897804402,{'criterion': 'squared_error'}
29,CO2,GBR_separate,0.9409923717749917,0.8796050354027625,-1.0,-1.0,0.9456901494749759,0.5526125536023355,"{'learning_rate': 0.5, 'n_estimators': 200}"
30,CO2,BG_separate,0.9334214948902042,0.9902003586947623,-1.0,-1.0,0.9400402955178553,0.6147056442857499,{'n_estimators': 100}
31,CO2,ETR_separate,0.9406895539410783,0.88126554977379,-1.0,-1.0,0.9445278111592358,0.5647268200691626,{'n_estimators': 120}
32,CO2,RF_separate,0.9343160998949142,0.9765564690416765,-1.0,-1.0,0.9396956553415465,0.6173662274163462,{'n_estimators': 180}
33,CO2,LGBM_separate,0.941926667904192,0.8722286702932834,-1.0,-1.0,0.9495089601801885,0.557911580512689,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
34,CO2,BGLGBM_separate,0.9480743210804242,0.7774378731447918,-1.0,-1.0,0.9525554863031052,0.484421586676601,{'n_estimators': 50}
35,CFCs,DT_separate,0.8374988584291307,2.8012003337028335,-1.0,-1.0,0.641810893324406,10.73555093676818,{'criterion': 'squared_error'}
36,CFCs,GBR_separate,0.9263288167260806,1.467009404350084,-1.0,-1.0,0.812532666520903,4.369458128364343,"{'learning_rate': 0.1, 'n_estimators': 200}"
37,CFCs,BG_separate,0.8948940329548993,2.059432520492768,-1.0,-1.0,0.7628555241579255,5.033354427417822,{'n_estimators': 100}
38,CFCs,ETR_separate,0.9374554104648904,1.2165166977316146,-1.0,-1.0,0.7326462966612171,4.707599910425278,{'n_estimators': 100}
39,CFCs,RF_separate,0.8952480006245193,2.057378311353998,-1.0,-1.0,0.7646805360941944,4.949968416697875,{'n_estimators': 100}
40,CFCs,LGBM_separate,0.9363803944017617,1.296933922741748,-1.0,-1.0,0.7812134200043165,5.64049648162219,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}"
41,CFCs,BGLGBM_separate,0.9216274502149296,1.5889906991293645,-1.0,-1.0,0.7742029900318639,5.020647315955485,{'n_estimators': 30}
42,Methane,DT_separate,0.8439589645235331,1.8304834181470155,-1.0,-1.0,0.8851904325458408,1.2287918747632078,{'criterion': 'squared_error'}
43,Methane,GBR_separate,0.9087369730044916,1.0749031895292922,-1.0,-1.0,0.9266665393487783,0.7674834201945415,"{'learning_rate': 0.5, 'n_estimators': 200}"
44,Methane,BG_separate,0.9136510091971275,1.0243492483037886,-1.0,-1.0,0.9324937598637699,0.6623904979735811,{'n_estimators': 100}
45,Methane,ETR_separate,0.9209148473242983,0.9276110526513393,-1.0,-1.0,0.938962536314013,0.6029526074197151,{'n_estimators': 180}
46,Methane,RF_separate,0.9137827296194818,1.0225456824737456,-1.0,-1.0,0.9328501881143223,0.6596894452464529,{'n_estimators': 200}
