,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_total,0.8535849477936214,1.7821376259074764,0.8810525383258867,1.7693891681804252,0.9049544736755334,1.6410582979264192,{'criterion': 'friedman_mse'}
1,CFCs,DT_total,0.8535849477936214,1.7821376259074764,0.8810525383258867,1.7693891681804252,0.6849329403834062,5.328511179733794,{'criterion': 'friedman_mse'}
2,Methane,DT_total,0.8535849477936214,1.7821376259074764,0.8810525383258867,1.7693891681804252,0.8407510021578544,1.8461253461355371,{'criterion': 'friedman_mse'}
3,E&E,DT_total,0.8535849477936214,1.7821376259074764,0.8810525383258867,1.7693891681804252,0.8588054084555811,1.0355908752897944,{'criterion': 'friedman_mse'}
4,CO2,GBR_total,0.9161584974492799,1.027396772843304,0.9229547402939239,1.1845567575959797,0.9427042075286003,0.9705371580287562,"{'learning_rate': 0.5, 'n_estimators': 200}"
5,CFCs,GBR_total,0.9161584974492799,1.027396772843304,0.9229547402939239,1.1845567575959797,0.8628209399979564,3.6805633373264786,"{'learning_rate': 0.5, 'n_estimators': 200}"
6,Methane,GBR_total,0.9161584974492799,1.027396772843304,0.9229547402939239,1.1845567575959797,0.8791511124479285,1.543779748906083,"{'learning_rate': 0.5, 'n_estimators': 200}"
7,E&E,GBR_total,0.9161584974492799,1.027396772843304,0.9229547402939239,1.1845567575959797,0.9019464453057686,0.7040639416701129,"{'learning_rate': 0.5, 'n_estimators': 200}"
8,CO2,BG_total,0.9154874731658792,1.0271405214183769,0.9224870849304927,1.1121906720285695,0.9404975877123023,0.993740558290734,{'n_estimators': 100}
9,CFCs,BG_total,0.9154874731658792,1.0271405214183769,0.9224870849304927,1.1121906720285695,0.7693561967678821,3.733884164787725,{'n_estimators': 100}
10,Methane,BG_total,0.9154874731658792,1.0271405214183769,0.9224870849304927,1.1121906720285695,0.8979302769341078,1.1706632849970109,{'n_estimators': 100}
11,E&E,BG_total,0.9154874731658792,1.0271405214183769,0.9224870849304927,1.1121906720285695,0.894930806246629,0.686332167770521,{'n_estimators': 100}
12,CO2,ETR_total,0.9297299030984094,0.8501227155144505,0.9319885041329046,0.9725537567160751,0.9451057282204377,0.9100902299647228,{'n_estimators': 200}
13,CFCs,ETR_total,0.9297299030984094,0.8501227155144505,0.9319885041329046,0.9725537567160751,0.8514534571052228,2.4679889946846285,{'n_estimators': 200}
14,Methane,ETR_total,0.9297299030984094,0.8501227155144505,0.9319885041329046,0.9725537567160751,0.9051687965941126,1.0819753533755345,{'n_estimators': 200}
15,E&E,ETR_total,0.9297299030984094,0.8501227155144505,0.9319885041329046,0.9725537567160751,0.9161704428157295,0.5600425962875781,{'n_estimators': 200}
16,CO2,RF_total,0.9159973463391227,1.0207982619636498,0.9228186536390006,1.1043568981349565,0.9405710647276991,0.9896127964910628,{'n_estimators': 180}
17,CFCs,RF_total,0.9159973463391227,1.0207982619636498,0.9228186536390006,1.1043568981349565,0.7750325509046867,3.6530492782822193,{'n_estimators': 180}
18,Methane,RF_total,0.9159973463391227,1.0207982619636498,0.9228186536390006,1.1043568981349565,0.8985936620290966,1.1585339522038007,{'n_estimators': 180}
19,E&E,RF_total,0.9159973463391227,1.0207982619636498,0.9228186536390006,1.1043568981349565,0.893565090055094,0.6934005988766446,{'n_estimators': 180}
20,CO2,LGBM_total,0.9292720932967418,0.8644119637190284,0.9415842973317501,0.8811011238261889,0.9537161576092069,0.7999048318684017,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
21,CFCs,LGBM_total,0.9292720932967418,0.8644119637190284,0.9415842973317501,0.8811011238261889,0.9280842516055481,1.4078100715822086,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
22,Methane,LGBM_total,0.9292720932967418,0.8644119637190284,0.9415842973317501,0.8811011238261889,0.8984988396714231,1.2156627410411833,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
