,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_total,0.8718627654887847,1.7058437292440813,0.8726886439337302,1.5689923998460953,0.8769360753252466,1.480944418251662,{'criterion': 'friedman_mse'}
1,CFCs,DT_total,0.8718627654887847,1.7058437292440813,0.8726886439337302,1.5689923998460953,0.858628330163262,2.3696062406902594,{'criterion': 'friedman_mse'}
2,Methane,DT_total,0.8718627654887847,1.7058437292440813,0.8726886439337302,1.5689923998460953,0.8675570456654194,1.8732760063930403,{'criterion': 'friedman_mse'}
3,E&E,DT_total,0.8718627654887847,1.7058437292440813,0.8726886439337302,1.5689923998460953,0.8258281540605953,1.198613235759769,{'criterion': 'friedman_mse'}
4,CO2,GBR_total,0.921707641920889,1.037131070224845,0.9156737681919812,0.9457904176924646,0.9287684755949083,0.7231802164554161,"{'learning_rate': 0.5, 'n_estimators': 200}"
5,CFCs,GBR_total,0.921707641920889,1.037131070224845,0.9156737681919812,0.9457904176924646,0.8465248452310289,2.4591131019616803,"{'learning_rate': 0.5, 'n_estimators': 200}"
6,Methane,GBR_total,0.921707641920889,1.037131070224845,0.9156737681919812,0.9457904176924646,0.904002488157196,1.3620584430839207,"{'learning_rate': 0.5, 'n_estimators': 200}"
7,E&E,GBR_total,0.921707641920889,1.037131070224845,0.9156737681919812,0.9457904176924646,0.8811410101419725,0.8347739803793784,"{'learning_rate': 0.5, 'n_estimators': 200}"
8,CO2,BG_total,0.9249888372216384,0.9967420030297127,0.9135923881209553,0.9997005904956369,0.9230537782964072,0.8736020876644501,{'n_estimators': 100}
9,CFCs,BG_total,0.9249888372216384,0.9967420030297127,0.9135923881209553,0.9997005904956369,0.8708032266777245,2.0363053176967223,{'n_estimators': 100}
10,Methane,BG_total,0.9249888372216384,0.9967420030297127,0.9135923881209553,0.9997005904956369,0.9045248180178169,1.2513936169270468,{'n_estimators': 100}
