,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_total,0.8759730437378386,1.676452150555217,0.8607199034904183,1.6066476460751489,0.8801640152806334,1.446395773605497,{'criterion': 'friedman_mse'}
1,CFCs,DT_total,0.8759730437378386,1.676452150555217,0.8607199034904183,1.6066476460751489,0.820186137283389,2.156410570254078,{'criterion': 'friedman_mse'}
2,Methane,DT_total,0.8759730437378386,1.676452150555217,0.8607199034904183,1.6066476460751489,0.8064497177943245,2.169961916605934,{'criterion': 'friedman_mse'}
3,E&E,DT_total,0.8759730437378386,1.676452150555217,0.8607199034904183,1.6066476460751489,0.8702379155548707,1.13720154979578,{'criterion': 'friedman_mse'}
4,CO2,GBR_total,0.9212875634233457,1.0630619563017865,0.9091403493734875,1.0009408801088318,0.9289621206111892,0.8095572874687511,"{'learning_rate': 0.5, 'n_estimators': 200}"
5,CFCs,GBR_total,0.9212875634233457,1.0630619563017865,0.9091403493734875,1.0009408801088318,0.9086578231623117,1.2272616404646584,"{'learning_rate': 0.5, 'n_estimators': 200}"
6,Methane,GBR_total,0.9212875634233457,1.0630619563017865,0.9091403493734875,1.0009408801088318,0.8572604386979189,1.5613273205103824,"{'learning_rate': 0.5, 'n_estimators': 200}"
7,E&E,GBR_total,0.9212875634233457,1.0630619563017865,0.9091403493734875,1.0009408801088318,0.8982966737225019,0.7999927095306341,"{'learning_rate': 0.5, 'n_estimators': 200}"
8,CO2,BG_total,0.9254499250647001,1.0077471166788898,0.913773826135564,0.939654348091215,0.9252423116497348,0.8827326768247115,{'n_estimators': 100}
9,CFCs,BG_total,0.9254499250647001,1.0077471166788898,0.913773826135564,0.939654348091215,0.8663230553485001,1.1823454488081881,{'n_estimators': 100}
10,Methane,BG_total,0.9254499250647001,1.0077471166788898,0.913773826135564,0.939654348091215,0.8856169843351536,1.1539501118727824,{'n_estimators': 100}
11,E&E,BG_total,0.9254499250647001,1.0077471166788898,0.913773826135564,0.939654348091215,0.9106557739718952,0.7297896617986874,{'n_estimators': 100}
12,CO2,ETR_total,0.9327050023412383,0.9104703307413435,0.9249150225903229,0.8138720757755917,0.9327340735213862,0.7872828751397358,{'n_estimators': 180}
13,CFCs,ETR_total,0.9327050023412383,0.9104703307413435,0.9249150225903229,0.8138720757755917,0.9177833745460049,0.8012291792179923,{'n_estimators': 180}
14,Methane,ETR_total,0.9327050023412383,0.9104703307413435,0.9249150225903229,0.8138720757755917,0.9017844907648894,0.9753028190161415,{'n_estimators': 180}
15,E&E,ETR_total,0.9327050023412383,0.9104703307413435,0.9249150225903229,0.8138720757755917,0.9211347230900859,0.6414687387237845,{'n_estimators': 180}
16,CO2,RF_total,0.9254451400915217,1.0079374629864957,0.9134390089395297,0.944255659063856,0.9241910608214874,0.8971479270508352,{'n_estimators': 200}
17,CFCs,RF_total,0.9254451400915217,1.0079374629864957,0.9134390089395297,0.944255659063856,0.865717975184958,1.1782431774259416,{'n_estimators': 200}
18,Methane,RF_total,0.9254451400915217,1.0079374629864957,0.9134390089395297,0.944255659063856,0.8866806494530635,1.1400130629087515,{'n_estimators': 200}
19,E&E,RF_total,0.9254451400915217,1.0079374629864957,0.9134390089395297,0.944255659063856,0.9116746926168547,0.724266832855525,{'n_estimators': 200}
20,CO2,LGBM_total,0.9340087727473414,0.8912952871948002,0.928385519200319,0.8189740099963501,0.9430369555420229,0.6908325178675285,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
21,CFCs,LGBM_total,0.9340087727473414,0.8912952871948002,0.928385519200319,0.8189740099963501,0.9561814372912372,0.5267754313328968,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
22,Methane,LGBM_total,0.9340087727473414,0.8912952871948002,0.928385519200319,0.8189740099963501,0.8763485842442911,1.286984676671957,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
