,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9443763588451825,0.6654985975252041,-1,-1,0.9552247020134135,0.4809513713552283,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1304,1033,424,269,229,151,146,160,145,146,494,123,81,115,112,89,128,184,305,475,0,0,1372,3347,1021,845,941,1061
