,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9448166787074321,0.6934012192007837,-1,-1,0.9608204768982493,0.4432292273590942,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1463,1061,396,277,208,188,161,164,162,150,415,132,75,96,100,85,173,174,285,510,0,0,1354,3270,1056,772,902,1071
