,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.957325571691338,0.5092775934690172,-1,-1,0.963559062404429,0.432998045869015,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1306,1058,386,251,191,152,140,156,167,197,489,117,90,77,95,96,180,175,295,542,0,0,1436,3219,1116,755,940,1074
