,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9497777633395103,0.5588280173322018,-1,-1,0.9661336583703459,0.3935496737882281,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1370,1065,390,254,208,210,103,179,146,169,448,114,112,77,105,123,158,132,284,516,0,0,1401,3298,1041,757,911,1129
