,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9478524149530427,0.5899635386626816,-1,-1,0.9444375458117447,0.6946349147228499,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1239,1027,381,320,190,195,117,179,205,217,594,106,107,79,70,85,205,215,226,546,0,0,1288,3411,1046,745,866,1041
