,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,test_r2_separa_model_m,test_mse_separa_model_m,best_param
0,CFCs,GBR_separate,0.9106827021438034,1.7038524184014414,-1,-1,0.9783802436559043,0.4531401956000053,0.9777059289986872,0.4395582671092271,"{'learning_rate': 0.1, 'n_estimators': 200}"
1,CFCs,LGBM_separate,0.9329184825301114,1.3062908804594262,-1,-1,0.974350656632498,0.5201750503072498,0.9724934899561076,0.5079437056780427,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 10}"
2,CFCs,BGLGBM_separate,0.9289879076522773,1.3848904064320062,-1,-1,0.9780609282584537,0.43204021785824914,0.9774575480618723,0.4098767236732121,{'n_estimators': 50}
