,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,DT_separate,0.892261118694732,1.5388017436002877,-1,-1,0.8896044203979677,1.2255533681439905,{'criterion': 'squared_error'}
1,CO2,GBR_separate,0.9436976491859124,0.7990847073576935,-1,-1,0.9389839514265502,0.5949016228716238,"{'learning_rate': 0.5, 'n_estimators': 200}"
2,CO2,BG_separate,0.9356061395982456,0.9174091020941793,-1,-1,0.9312444918091506,0.7125979068427191,{'n_estimators': 100}
3,CO2,ETR_separate,0.9400087361092885,0.8476863885996628,-1,-1,0.9356689058929952,0.6634539545979155,{'n_estimators': 180}
4,CO2,RF_separate,0.9357868988316792,0.9153457534841326,-1,-1,0.9313755272570283,0.7085556182431122,{'n_estimators': 180}
5,CO2,LGBM_separate,0.9415186762058945,0.8316307357645932,-1,-1,0.935030627157606,0.669195124620135,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 50}"
6,CO2,BGLGBM_separate,0.9506456022331851,0.7003939110644366,-1,-1,0.942322547466195,0.5765470617935807,{'n_estimators': 30}
7,CFCs,DT_separate,0.8147634216857638,3.739486169034728,-1,-1,0.853877704011579,2.613297687129985,{'criterion': 'friedman_mse'}
8,CFCs,GBR_separate,0.9241776707047208,1.3954071416623557,-1,-1,0.940507223056566,1.0596619122213724,"{'learning_rate': 0.5, 'n_estimators': 200}"
9,CFCs,BG_separate,0.9185319273527938,1.5421067368196972,-1,-1,0.9447723736741401,0.9849225233045635,{'n_estimators': 100}
10,CFCs,ETR_separate,0.9374446758710387,1.1723305790250127,-1,-1,0.9664283000209714,0.5627198380427206,{'n_estimators': 50}
11,CFCs,RF_separate,0.9176081761535906,1.5601234232977148,-1,-1,0.9477814439049351,0.9307886979171479,{'n_estimators': 150}
12,CFCs,LGBM_separate,0.9289845388862634,1.3269078477124139,-1,-1,0.9518949639866326,0.8345886210666236,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 20}"
13,CFCs,BGLGBM_separate,0.9296720615489473,1.304895416603517,-1,-1,0.9640218123213662,0.6276755151537204,{'n_estimators': 30}
14,Methane,DT_separate,0.8359832447277962,1.868139093343687,-1,-1,0.8330229747360649,1.7162019754038058,{'criterion': 'friedman_mse'}
15,Methane,GBR_separate,0.8966591303145629,1.1578033026750867,-1,-1,0.900866776931487,1.002477142753457,"{'learning_rate': 0.5, 'n_estimators': 200}"
16,Methane,BG_separate,0.8990698743446494,1.146264529421825,-1,-1,0.9168890230102779,0.8257809627263254,{'n_estimators': 100}
17,Methane,ETR_separate,0.906508043089592,1.0625283422487168,-1,-1,0.919555266848812,0.7907202028329064,{'n_estimators': 100}
18,Methane,RF_separate,0.9003585185900217,1.132302803157302,-1,-1,0.9180404012156843,0.8124199612402072,{'n_estimators': 200}
19,Methane,LGBM_separate,0.8964224123020935,1.1587300850439342,-1,-1,0.9251217415209638,0.7831183370333142,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 30}"
20,Methane,BGLGBM_separate,0.9129086339139164,0.9837689279614038,-1,-1,0.9341266464531547,0.6690475642890784,{'n_estimators': 50}
21,E&E,DT_separate,0.8247177504473401,1.2577031541883095,-1,-1,0.838871094391658,1.1360831501445694,{'criterion': 'squared_error'}
22,E&E,GBR_separate,0.924405319440387,0.543634985824197,-1,-1,0.9451246761234701,0.3984993323785823,"{'learning_rate': 0.5, 'n_estimators': 200}"
23,E&E,BG_separate,0.8946832684199748,0.7594326150980987,-1,-1,0.8935276998471688,0.7050813603652261,{'n_estimators': 100}
24,E&E,ETR_separate,0.8990788598576535,0.7236492727247981,-1,-1,0.9098985278634147,0.606815725241689,{'n_estimators': 120}
25,E&E,RF_separate,0.894024413022583,0.7646452155737202,-1,-1,0.8965284641038979,0.6878450178315455,{'n_estimators': 200}
26,E&E,LGBM_separate,0.9323061984731652,0.4988064989293871,-1,-1,0.9531846921829832,0.3252560630637281,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}"
27,E&E,BGLGBM_separate,0.9372982213545956,0.4604970077589482,-1,-1,0.9514771218041133,0.33451397359807095,{'n_estimators': 50}
