,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9491050609428264,0.6000975965020997,-1,-1,0.9415722652185317,0.5836453674533492,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1313,241,213,145,172,171,182,171,180,125,148,143,157,161,390,0,0,1509,3222,1774,1401,1427,1455
