,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9378246865096449,0.8073043407240574,-1,-1,0.9576272544146587,0.4471706310708264,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1341,300,228,133,185,245,164,168,185,98,122,154,190,157,236,0,0,1384,3428,1686,1402,1363,1531
