,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,LGBM_separate,0.929133906742539,0.7808173866282628,-1,-1,0.9545200300889328,0.6285663529009482,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 30}"
