,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,kpg_pca_mse
0,0.007868401429105873,0.07689175154554115,0.024347373722593355,0.39826290349903426,0.0003586156043351536
1,0.005370632211766167,0.05378415648348206,0.022949441721470804,0.3566470582228756,0.0003586156043351536
2,0.005567183597840037,0.0564490268175162,0.021622441947217762,0.33749502010845944,0.0003586156043351536
3,0.01517785344711286,0.2685935605540779,0.022150041969256563,0.40156161081330555,0.0003586156043351536
4,0.023039964395369927,0.3994418704597149,0.036654369872911506,0.8991068524183539,0.0003586156043351536
5,0.02370027776973573,0.38929208127241394,0.028914717426150885,0.6954335842906617,0.0003586156043351536
