,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,kpg_pca_mse
0,CFCs,ETR_separate,0.9268244240860465,0.7666426862083885,-1,-1,0.9469187150275555,0.5361940054518618,{'n_estimators': 200},0.04250363491410421
1,CFCs,LGBM_separate,0.9439687049340485,0.5841125691470418,-1,-1,0.967435009382906,0.33455446101608477,"{'learning_rate': 0.1, 'n_estimators': 200, 'num_leaves': 50}",0.04250363491410421
2,CFCs,BGLGBM_separate,0.9427277128725837,0.6012031223558273,-1,-1,0.9596386740604227,0.39235662161941637,{'n_estimators': 50},0.04250363491410421
3,CFCs,ETR_separate,0.9479458736958362,1.0926910120652693,-1,-1,0.9546107870932121,0.4694397138300619,{'n_estimators': 150},0.04250363491410421
4,CFCs,LGBM_separate,0.9450272756611533,1.1216195563613793,-1,-1,0.9588071592584584,0.42721594509749355,"{'learning_rate': 0.5, 'n_estimators': 200, 'num_leaves': 30}",0.04250363491410421
5,CFCs,BGLGBM_separate,0.9486534359652895,1.0657905101449594,-1,-1,0.9445629509216902,0.5644480657040412,{'n_estimators': 50},0.04250363491410421
