,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_23,BET_22,BET_21,BET_20,BET_19,BET_18,BET_17,BET_16,BET_15,BET_14,BET_13,BET_12,BET_11,BET_10,BET_9,BET_8,BET_7,BET_6,BET_5,BET_4,BET_3,BET_2,BET_1,BET_0,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.005938076659660972,0.07082669891391825,0.006814901239142669,0.09459189334765128,0.004187622062315371,0.001012781536636453,0.0010491194021278417,0.0012169457706298179,0.0010965805149943508,0.001299097899158965,0.0009110215454333101,0.00252364447748293,0.0016632837616476518,0.002008799958891211,0.0008268476868111473,0.000808604051396865,0.0008496565847778558,0.0009023739315678598,0.0008525401027295637,0.0011958318488141037,0.0009009118511041235,0.0009928099178383636,0.0006643447978512224,0.0011335449281827112,0.0009503674942598987,0.0008049676056635349,0.0011341639040823024,0.0010617428663831719,0.0014096227796459155,0.0012598234376866753,0.001510119515929664,0.0013865874805542163,0.0012831663720318637,0.0013511580997306943,0.0013580753941755366,0.0019029681711620779,0.002455552761417066,0.003100349146166425,0.0,0.0,0.004096718145088177,0.012552911953858319,0.002532043495236183,0.003580330501374494,0.0035591288156467857,0.0038756617287191643,848.528137423857
