,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_23,BET_22,BET_21,BET_20,BET_19,BET_18,BET_17,BET_16,BET_15,BET_14,BET_13,BET_12,BET_11,BET_10,BET_9,BET_8,BET_7,BET_6,BET_5,BET_4,BET_3,BET_2,BET_1,BET_0,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,CO2,LGBM_separate,0.9458181796509416,0.610676653906481,-1,-1,0.9470083228553143,0.6537175299602573,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",770,98,101,103,71,82,85,167,241,348,65,80,58,62,93,61,37,74,67,85,65,96,104,97,143,127,127,162,190,201,266,320,655,1126,0,0,1300,3267,1043,774,817,1072
