,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_23,BET_22,BET_21,BET_20,BET_19,BET_18,BET_17,BET_16,BET_15,BET_14,BET_13,BET_12,BET_11,BET_10,BET_9,BET_8,BET_7,BET_6,BET_5,BET_4,BET_3,BET_2,BET_1,BET_0,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.9501746246417204,0.5955585311263963,0.960600565996994,0.4458299186323053,0.04615960591133005,0.007037344593009618,0.006641754632887638,0.0065319727891156466,0.0058963171475486745,0.00672695285010556,0.0066573774337321135,0.010342059582453671,0.013103542106497772,0.023507905231057943,0.004426366408632418,0.003883743842364532,0.004528501055594651,0.004003565564156697,0.004622190945343655,0.003849636406286653,0.0042176870748299325,0.006429838142153413,0.005367816091954023,0.006193150363593714,0.005416889514426461,0.005381327703495191,0.006188552662444288,0.006328876378137462,0.006912737508796622,0.00799413558526859,0.009354351395730707,0.009348674642270701,0.00908214872155759,0.01150340136054422,0.017071358198451795,0.021281210415200563,0.044371663148017826,0.07849866291344124,0.0,0.0,0.09808613652357495,0.22560197044334976,0.06938193760262726,0.05432165141918836,0.060746281961060286,0.07300070372976776,14580.0
