,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
157,40,,Chloropentafluoroethane,-0.36,-0.12,0.0,0.0,0.6013,0.543,1330.0,0.81,,,,,,323.0,0.0123711340206185,0.536585365853658,13,3.0537224746320257,0.3575360250345231,0.9884855673666896
176,59,,Chloropentafluoroethane,-0.36,-0.12,0.0,0.0,0.6013,0.543,1330.0,0.81,,,,,,348.0,0.0148453608247422,0.32520325203252,14,2.3482062298261006,0.4375384806441646,0.9937406316087031
195,78,,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1330.0,0.81,,,,,,273.0,0.00987654320987651,0.697297297297296,15,4.779930410592571,0.34914044632155383,0.9922494615175715
215,98,,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1330.0,0.81,,,,,,298.0,0.0172839506172839,0.502702702702702,16,3.4547669653166313,0.42964744150663725,0.9953191056093323
234,117,,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1330.0,0.81,,,,,,323.0,0.0296296296296295,0.372972972972972,17,2.4595517128680258,0.5027946579124679,0.997182532259162
252,135,,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1330.0,0.81,,,,,,348.0,0.0296296296296295,0.21081081081081,18,1.7201405935715988,0.5536426960151246,0.998046777258314
270,0,Tekmar,Chloropentafluoroethane,-0.36,-0.12,0.0,0.0,0.6013,0.543,1898.0,0.93,,,,,,298.0,0.0109813990431682,0.895575114986053,19,5.148585606739462,0.26735189973764756,0.943485883639429
281,11,,Chloropentafluoroethane,-0.36,-0.12,0.0,0.0,0.6013,0.543,1898.0,0.93,,,,,,318.0,0.0127269704638233,0.9222897463841719,20,4.579391153306278,0.2968012558900672,0.9770114328055587
292,22,,Chloropentafluoroethane,-0.36,-0.12,0.0,0.0,0.6013,0.543,1898.0,0.93,,,,,,338.0,0.0160611042355505,0.748448380959417,21,4.048362888649733,0.35034603828679356,0.9884259137061561
303,33,,Chloropentafluoroethane,-0.36,-0.12,0.0,0.0,0.6013,0.543,1898.0,0.93,,,,,,358.0,0.0246134806139978,0.6280131887618441,22,3.43124068918328,0.4086680579273165,0.9924315526640468
313,0,Xtrusorb-600,"1,1,1,2,3,3,3-Heptafluoropropane",-0.69,0.05,0.06,0.03,0.6552,0.645,1058.0,0.541,0.151,0.39,,,,283.0,0.000109,0.4214,23,3.612692083683905,0.1651765646949172,0.9642591721622217
338,25,,"1,1,1,2,3,3,3-Heptafluoropropane",-0.69,0.05,0.06,0.03,0.6552,0.645,1058.0,0.541,0.151,0.39,,,,303.0,0.000187,0.3079,24,3.3248608489247395,0.1952541479678141,0.9722830809665096
365,52,,"1,1,1,2,3,3,3-Heptafluoropropane",-0.69,0.05,0.06,0.03,0.6552,0.645,1058.0,0.541,0.151,0.39,,,,333.0,0.000613,0.2442,25,2.855152415273677,0.2484836038571707,0.9744779870216647
385,72,,"1,1,1,2,3,3,3-Heptafluoropropane",-0.69,0.05,0.06,0.03,0.6552,0.645,1058.0,0.541,0.151,0.39,,,,363.0,0.002416,0.1803,26,2.2250002130738795,0.32651882168844437,0.9884037304850513
404,91,Xtrusorb-600,Hexafluoropropene,-0.5,-0.17,0.0,0.1,0.5945,0.337,1058.0,0.541,0.151,0.39,,,,283.0,0.000123,0.2759,27,3.6303297843159466,0.19580893662738258,0.9721714206679535
425,112,,Hexafluoropropene,-0.5,-0.17,0.0,0.1,0.5945,0.337,1058.0,0.541,0.151,0.39,,,,303.0,0.000301,0.2474,28,3.313388474014399,0.2310214723885547,0.9808269998118426
441,128,,Hexafluoropropene,-0.5,-0.17,0.0,0.1,0.5945,0.337,1058.0,0.541,0.151,0.39,,,,333.0,0.000883,0.1293,29,2.7212498600790718,0.3070950297409811,0.9884142715852238
468,155,,Hexafluoropropene,-0.5,-0.17,0.0,0.1,0.5945,0.337,1058.0,0.541,0.151,0.39,,,,363.0,0.002287,0.0857,30,2.1032548875786055,0.39491431369350194,0.9936069547839905
505,0,AC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,470.0,,,0.472,,,,293.0,0.0862068965517239,0.136533912220645,31,0.3398793374107079,0.24623296545888704,0.9631603049577995
522,0,AC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,950.0,0.78,,,,,,293.0,0.493355481727574,13.44142479102783,32,15.119997252002756,0.12773276380158075,0.9792518687661371
537,15,AC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,950.0,0.78,,,,,,300.0,0.538205980066445,11.41120958821631,33,13.27898183659904,0.16668244466340984,0.9866574538347148
551,29,AC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,950.0,0.78,,,,,,307.0,0.478405315614617,9.521009226978055,34,11.832382910883865,0.2108391840143201,0.9889416202571149
565,43,AC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,950.0,0.78,,,,,,314.0,0.493355481727574,8.61091275675221,35,10.955258173459827,0.22704371036643586,0.9778279778574498
579,57,AC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,950.0,0.78,,,,,,321.0,0.508305647840531,7.280771761806743,36,9.946648974308808,0.2249327706120513,0.9145604575316263
594,72,AC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,950.0,0.78,,,,,,333.0,0.478405315614617,5.880623346074674,37,8.481359572372535,0.2713596051296547,0.9292443496436154
607,0,AC,Fluoroform,-0.43,0.18,0.11,0.03,0.3026,-0.274,3206.0,1.68,,,,,,298.0,0.01,0.109,38,4.258978437253039,0.5682349919401042,0.997500171090181
628,21,AC,Fluoroform,-0.43,0.18,0.11,0.03,0.3026,-0.274,3206.0,1.68,,,,,,323.0,0.01,0.033,39,2.712144981108091,0.6332005778732694,0.9978993677149327
650,0,AC-2040,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,293.0,0.0111769507938295,2.84638554216867e-05,40,0.0010613461361925487,0.7591969242653384,0.9977200774345449
666,16,AC-2040,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,303.0,0.0116456480126112,2.74096385542168e-05,41,0.0008407798408735524,0.7336230731641,0.9940751466191309
677,27,AC-2040,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,313.0,0.0149223060466163,2.31927710843373e-05,42,0.0007499562251071509,0.810019077627822,0.9990645409077308
687,37,AC-2040,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,323.0,0.0144564238261457,2.21385542168674e-05,43,0.000561495749653834,0.7797745181086034,0.9977555615478887
695,45,AC-2040,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,633.1,0.231,,,,,,333.0,0.0013990541605675,2.10843373493979e-06,44,0.00048013397060516204,0.8530547273055759,0.9986372208909979
707,57,AC-2040,Hexafluoroethane,-0.69,-0.41,0.0,0.0,0.4966,-0.403,633.1,0.231,,,,,,293.0,0.00472362290382392,8.03782182417778e-05,45,0.0019822379777432045,0.5074336464994212,0.9844415393365773
726,76,AC-2040,Hexafluoroethane,-0.69,-0.41,0.0,0.0,0.4966,-0.403,633.1,0.231,,,,,,303.0,0.0104160537496835,0.000126273441936521,46,0.0015673863471487026,0.4956667951253981,0.9828759806791466
735,85,AC-2040,Hexafluoroethane,-0.69,-0.41,0.0,0.0,0.4966,-0.403,633.1,0.231,,,,,,313.0,0.00854411975998741,5.7334820298442e-05,47,0.0014016050150759004,0.5698903337200792,0.9823934839496907
748,98,AC-2040,Hexafluoroethane,-0.69,-0.41,0.0,0.0,0.4966,-0.403,633.1,0.231,,,,,,323.0,0.0142570761978393,6.01263008093925e-05,48,0.0012561313408785382,0.6372798279983485,0.9856346190769771
762,112,AC-2040,Hexafluoroethane,-0.69,-0.41,0.0,0.0,0.4966,-0.403,633.1,0.231,,,,,,333.0,0.0299701010543312,6.27741021763969e-05,49,0.0012454615668817948,0.8199147535738465,0.9909287724385333
776,0,α-SiC-CDC800,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,227.3,0.12,0.02,0.1,,,,298.0,0.03782474965862533,0.0369822485207103,50,0.3780786838202345,0.5706645227224206,0.9880223306634616
792,16,α-SiC-CDC900,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,563.8,0.3,0.07,0.23,,,,298.0,0.03110444924897587,0.081360946745562,51,1.0881550260996142,0.635536717604253,0.997293754595863
807,31,α-SiC-CDC1200,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,1260.0,0.69,0.18,0.51,,,,298.0,0.05329461766044592,0.170118343195265,52,1.9481923471379914,0.7347551438863953,0.9950503398766612
821,45,α-SiC-CDC1100,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,1235.0,0.6,0.1,0.5,,,,298.0,0.03547264451524799,0.177514792899408,53,2.3916102536032806,0.7120685334313426,0.9967351705269495
837,61,α-SiC-CDC1000,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,1043.0,0.49,0.06,0.43,,,,298.0,0.07314585798816564,0.384615384615384,54,2.208231928850406,0.5876527746182174,0.9925002631440549
851,75,β-SiC-CDC800,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,322.1,0.18,0.05,0.13,,,,298.0,0.04376889848812086,0.0646231538471142,55,0.635293659355766,0.6927408671380375,0.9971458535914166
865,89,β-SiC-CDC900,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,869.9,0.44,0.09,0.35,,,,298.0,0.05908801295896324,0.187346283973583,56,1.460683980454666,0.6609462947758346,0.9941620363894931
880,104,β-SiC-CDC1200,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,1286.0,0.75,0.14,0.61,,,,298.0,0.04376889848812086,0.158553789685264,57,1.838897715818098,0.7322659894816547,0.996342472719678
894,118,β-SiC-CDC1100,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,1171.0,0.65,0.17,0.48,,,,298.0,0.03939200863930886,0.158585001061187,58,2.1267324071071685,0.7186215427105884,0.9962595433045
909,133,β-SiC-CDC1000,Tetrafluoromethane,-0.58,-0.26,0.0,0.0,0.3203,-0.817,1072.0,0.55,0.11,0.44,,,,298.0,0.03501511879049676,0.230870547697225,59,2.005325685036252,0.5712832151344427,0.9943710461158176
924,0,AC1,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1695.0,0.76,,,,,,283.0,0.340425531914893,3.28205128205128,60,6.60590986084484,0.4261749549034587,0.973385274548782
935,11,AC2,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1280.0,0.68,,,,,,283.0,0.288052373158755,1.19347319347319,61,3.279478817006309,0.6749674133336606,0.998347247200099
946,22,BAC,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1250.0,0.49,,,,,,283.0,0.07855973813420569,1.6037296037296,62,5.54959025023202,0.3430977677092364,0.9490453739157271
956,32,EcoSorb,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1100.0,0.52,,,,,,283.0,0.20949263502455,1.3053613053613,63,4.611078613954,0.3817841703296542,0.9515680891051781
967,43,AC1,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1695.0,0.76,,,,,,303.0,0.31462898798542,1.95305164319248,64,4.683837779557419,0.4614756107101095,0.9812226183522178
981,57,AC2,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1280.0,0.68,,,,,,303.0,0.156594519191828,0.488262910798123,65,2.1595870175297054,0.6792469817477573,0.9967844408780585
994,70,BAC,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1250.0,0.49,,,,,,303.0,0.33898813541526,1.57746478873239,66,3.606903086415285,0.3994980808908022,0.9426690859091202
1005,81,EcoSorb,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1100.0,0.52,,,,,,303.0,0.517901873434429,1.57746478873239,67,3.094966841836325,0.4451867929343381,0.9768468943486445
1016,92,AC1,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1695.0,0.76,,,,,,323.0,0.238361266294227,1.07111204055009,68,3.168900032181881,0.5336343663433918,0.9921211974076398
1026,102,AC2,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1280.0,0.68,,,,,,323.0,0.476722532588454,0.730140710423324,69,1.462709502986646,0.6940046089813221,0.9973672693542803
1035,111,BAC,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1250.0,0.49,,,,,,323.0,0.536312849162011,1.45773210249056,70,2.6135019464919593,0.4782035971228305,0.9701307610222096
1047,123,EcoSorb,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1100.0,0.52,,,,,,323.0,0.595903165735568,1.11580477798026,71,1.9600755099696283,0.5617756763994103,0.9875076235461944
1058,134,AC1,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1695.0,0.76,,,,,,283.0,0.115894039735099,2.96361605361844,72,6.020622792570648,0.20140156905903953,0.9512013270213306
1069,145,AC2,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1280.0,0.68,,,,,,283.0,0.139072847682119,1.44550386978377,73,3.8377137196761355,0.36315772476906555,0.9932484216980108
1077,153,BAC,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1250.0,0.49,,,,,,283.0,0.231788079470198,2.98751296577036,74,4.292930026973116,0.15632220524196755,0.9274117624982567
1086,162,EcoSorb,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1100.0,0.52,,,,,,283.0,0.208609271523178,2.60201069177372,75,3.7033159163591463,0.17523817973121958,0.9493619567580641
1095,171,AC1,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1695.0,0.76,,,,,,303.0,0.0686274509803919,1.37931034482758,76,4.906259953364747,0.2436543472504467,0.9566604315674352
1106,182,AC2,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1280.0,0.68,,,,,,303.0,0.274509803921568,1.67487684729064,77,3.0255835979474863,0.3609940006011355,0.9967083450715276
1116,192,BAC,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1250.0,0.49,,,,,,303.0,0.183006535947712,2.46305418719211,78,3.958608550747456,0.15962664364857448,0.9317174048429702
1127,203,EcoSorb,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1100.0,0.52,,,,,,303.0,0.205882352941176,1.89655172413793,79,3.295524583792484,0.19584313230734757,0.9525325011867977
1138,214,AC1,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1695.0,0.76,,,,,,323.0,0.309356649507204,2.66549395969682,80,4.078097584049884,0.25321217948640246,0.9770240199019525
1148,224,AC2,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1280.0,0.68,,,,,,323.0,0.286540600667408,1.31929534107664,81,2.5458296063149,0.3914550804628306,0.9965283676652664
1156,232,BAC,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1250.0,0.49,,,,,,323.0,0.363753007217321,2.0337325710738,82,3.3051235713649048,0.21086032745859043,0.9112365447377161
1167,243,EcoSorb,Pentafluoroethane,-0.51,0.0,0.11,0.06,0.4789,0.1,1100.0,0.52,,,,,,323.0,0.416773158806943,1.92394650386734,83,2.7366852291661203,0.237445962378394,0.9782730217684387
1177,253,AC1,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1695.0,0.76,,,,,,283.0,0.0298013245033113,2.00499088204242,84,7.9417816680771125,0.23276892442812772,0.9323402849466356
1189,265,AC2,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1280.0,0.68,,,,,,283.0,0.0695364238410595,1.90853248872252,85,5.824262807467739,0.40011235323884875,0.9987132853440498
1198,274,BAC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1250.0,0.49,,,,,,283.0,0.0397350993377483,1.69102121124868,86,5.455922159661641,0.24064578036387282,0.8824418354666421
1206,282,EcoSorb,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1100.0,0.52,,,,,,283.0,0.0894039735099336,2.53663179447803,87,5.102299271539817,0.21501044508389042,0.951097625688552
1214,290,AC1,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1695.0,0.76,,,,,,303.0,0.0205128205128206,0.961038961038958,88,6.242208061431972,0.2814439533870875,0.9605757837286358
1228,304,AC2,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1280.0,0.68,,,,,,303.0,0.102564102564102,1.19480519480519,89,4.127562818177909,0.43411136978317466,0.9954163894793638
1241,317,BAC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1250.0,0.49,,,,,,303.0,0.0717948717948718,1.94805194805194,90,4.430639844091863,0.20016769395393488,0.9403532134966012
1253,329,EcoSorb,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1100.0,0.52,,,,,,303.0,0.174358974358974,2.33766233766233,91,4.121844209967771,0.23940155385669404,0.9768553754766831
1264,340,AC1,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1695.0,0.76,,,,,,323.0,0.08559061000194429,1.91217854913477,92,5.154747534758543,0.3163747868621972,0.9792391313288976
1279,355,AC2,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1280.0,0.68,,,,,,323.0,0.0662498337102566,0.518823998935745,93,3.0652541312626336,0.4719979719771154,0.9933560808158783
1293,369,BAC,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1250.0,0.49,,,,,,323.0,0.0975020722260312,1.61157785941609,94,3.7365472041640655,0.25233561115993114,0.9620612367645993
1304,380,EcoSorb,"1,1,1,2-Tetrafluoroethane",-0.39,0.16,0.16,0.05,0.4612,0.403,1100.0,0.52,,,,,,323.0,0.109781930189007,1.14704106589166,95,3.2098808430452292,0.3254676118506563,0.9795181446007636
1315,0,MSC-30,"2,3,3,3-Tetrafluoropropene",-0.31,0.01,0.0,0.07,0.5591,0.716,3203.0,1.721,,,,,,293.0,0.0601374570446736,5.031281445509026,96,12.076277985206106,0.26524833149742516,0.9879928647361135
1322,7,,"2,3,3,3-Tetrafluoropropene",-0.31,0.01,0.0,0.07,0.5591,0.716,3203.0,1.721,,,,,,303.0,0.0171821305841926,1.050006562541009,97,10.577363477189268,0.2974087446389213,0.9574289151768987
1330,15,,"2,3,3,3-Tetrafluoropropene",-0.31,0.01,0.0,0.07,0.5591,0.716,3203.0,1.721,,,,,,313.0,0.0515463917525774,3.193769961062254,98,9.778586605160026,0.287618007819063,0.9844907615376499
1340,25,,"2,3,3,3-Tetrafluoropropene",-0.31,0.01,0.0,0.07,0.5591,0.716,3203.0,1.721,,,,,,323.0,0.0515463917525774,2.231263945399649,99,8.627022033132244,0.3280902810499431,0.9790325829208535
1349,34,,"2,3,3,3-Tetrafluoropropene",-0.31,0.01,0.0,0.07,0.5591,0.716,3203.0,1.721,,,,,,333.0,0.0429553264604813,2.143763398521237,100,7.745268918324412,0.3338918373159424,0.9886369808488815
1357,42,,"2,3,3,3-Tetrafluoropropene",-0.31,0.01,0.0,0.07,0.5591,0.716,3203.0,1.721,,,,,,343.0,0.00859106529209626,0.2625016406352527,101,6.83528268634945,0.39893229341796793,0.9818168636799205
1365,0,Comp 1,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2057.0,1.0,0.1,0.9,,,,303.0,0.408538676106719,1.834066757204809,102,4.7034375675690745,0.5596398091880389,0.9838067307604643
1385,20,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2057.0,1.0,0.1,0.9,,,,323.0,0.355716390662502,0.8867716574174074,103,2.8605898652208883,0.6523898843779572,0.9946676060438524
1402,37,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2057.0,1.0,0.1,0.9,,,,344.0,0.38435162961384,0.4129067881615197,104,1.5143530341556688,0.7840721657550244,0.9967320370715329
1418,53,Comp 2,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1500.5,0.74,0.08,0.66,,,,303.0,0.368881734972807,1.284913908695673,105,3.4572702670252524,0.5689791523455011,0.9853966831614046
1443,78,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1500.5,0.74,0.08,0.66,,,,323.0,0.316592534740411,0.8704255510519068,106,2.0879521740936826,0.6551152269295055,0.9970591237789618
1461,96,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1500.5,0.74,0.08,0.66,,,,343.0,0.423099635213776,0.5802837007012724,107,1.3838960766803468,0.7004579409570947,0.9979751739270312
1477,112,Comp 3,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1105.5,0.54,0.03,0.51,,,,303.0,0.279011290340486,0.9895296390286868,108,2.914675842781078,0.5375855142689233,0.9850222384583264
1495,130,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1105.5,0.54,0.03,0.51,,,,323.0,0.336045827458729,0.6824342338128864,109,1.6929542153939476,0.6437718876899492,0.9974797398703396
1512,147,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,1105.5,0.54,0.03,0.51,,,,343.0,0.448949232323456,0.5459473870503075,110,1.126097853363356,0.6893113539419692,0.9977278032726745
1527,162,Comp 4,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,888.9,0.44,0.04,0.4,,,,303.0,0.307558052398241,0.7374129508591938,111,2.099053984277334,0.5685837940381931,0.9874818397444082
1548,183,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,888.9,0.44,0.04,0.4,,,,323.0,0.337073762684987,0.5407694972967418,112,1.3148530407156198,0.6413219318045826,0.9967163723101381
1564,199,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,888.9,0.44,0.04,0.4,,,,343.0,0.366444432626342,0.3687064754295979,113,0.8690264042693087,0.6887728006833798,0.9981000529309088
1579,214,Comp 5,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,743.1,0.37,0.04,0.33,,,,303.0,0.225563909774436,0.6119753578163444,114,1.7957714773481475,0.5487704868257001,0.9845027814149586
1597,232,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,743.1,0.37,0.04,0.33,,,,323.0,0.310150375939849,0.5465693366824024,115,1.0857682936121866,0.6414228425945482,0.9977824114128482
1613,248,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,743.1,0.37,0.04,0.33,,,,343.0,0.338345864661654,0.3281797406927918,116,0.7315763506122013,0.6847971573366697,0.9986720903756607
1628,0,SAC-2,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2992.0,2.52,0.23,2.29,95.18,4.36,0.26,303.0,0.661654173880617,3.476949482686856,117,4.731637330782614,0.8103316573124003,0.9987335844913281
1638,10,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2992.0,2.52,0.23,2.29,95.18,4.36,0.26,323.0,1.29278229232478,3.73326050036239,118,3.211800187026014,0.7906218856929751,0.9993385095615307
1650,22,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2992.0,2.52,0.23,2.29,95.18,4.36,0.26,343.0,0.890330468258413,2.188127527397682,119,2.588739578455712,0.7394609606478894,0.9993207085113659
1661,33,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2992.0,2.52,0.23,2.29,95.18,4.36,0.26,363.0,0.488301549242168,1.351575661923318,120,1.6394371844867464,0.7874016702173284,0.998726770239127
1672,44,,Difluoromethane,-0.32,0.49,0.06,0.05,0.2849,0.04,2992.0,2.52,0.23,2.29,95.18,4.36,0.26,383.0,4.3042891542796,3.791210684800803,121,1.1694256553241398,0.8113261148526641,0.9986579838331789
