,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9152456132572866,0.856869674837022,-1,-1,0.9607862493892557,0.31497127130443053,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1340,1020,388,249,163,160,111,106,117,65,114,67,67,42,45,46,48,44,24,67,54,48,45,22,23,38,55,36,28,23,12,21,38,42,44,22,20,43,16,13,12,18,20,35,17,13,28,23,17,21,17,22,14,13,14,16,15,13,16,13,10,15,28,32,15,30,40,22,26,47,23,56,42,43,38,52,103,132,170,431,0,0,1783,4595,918,766
