,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9235674789574311,0.7379796404457731,-1,-1,0.9423465107828234,0.5333400209355545,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}",788,641,258,146,103,87,77,58,61,53,55,40,36,25,58,23,42,40,7,32,12,37,19,19,14,15,28,30,38,19,12,8,23,32,23,26,11,20,6,13,7,9,12,14,26,3,15,27,15,3,10,7,11,16,11,9,9,4,10,17,11,13,8,18,9,21,13,14,23,38,18,50,24,47,26,37,57,54,115,255,0,0,818,2636,541,584
