,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9284124209006173,0.6965907736838507,-1,-1,0.922596211355377,0.69728926832539,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1405,1123,491,228,184,145,121,118,129,112,168,58,119,65,43,55,58,42,16,59,116,77,59,23,27,31,51,60,43,29,38,28,24,63,33,37,10,45,17,20,18,27,16,33,24,8,30,40,25,26,14,25,30,15,28,27,16,10,9,29,22,53,17,33,10,34,30,20,27,70,32,45,53,50,34,35,94,157,182,448,0,0,1689,4496,1049
