,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9234731596269432,0.7719788783422961,-1,-1,0.8544604712642535,1.1747164072547962,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",1549,1299,0,0,718,2134
