,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,Vt,feature_sum
0,0.006969632318339454,0.06938953060118093,0.019360278479531836,0.16932606205565767,0.004175574994599953,0.004895957756397079,0.002358617864949587,0.002511774743086311,0.0016770535889717264,0.0016185872413403747,0.0014522069606162323,0.001485082647252487,0.001581944270864762,0.001223833550743626,0.001719078215111149,0.0009118678746811452,0.0011481528674894801,0.0008494618398734876,0.0012575777191958465,0.0011625471660339007,0.0012312809354976693,0.0007168885277957499,0.0006667695772912514,0.0009936685564054164,0.0014740203685058093,0.00100164328972252,0.000753365740826339,0.001326210186774185,0.0004731856068080958,0.0021324061818091245,0.0008759865649392065,0.000765020904737939,0.0008087049437119588,0.0006450209113227204,0.0005227483186553176,0.0006322123620748222,0.0007068931725916475,0.0006899974886171226,0.0005541965129787562,0.0010914587981613079,0.0005174697254451662,0.0012215436259484117,0.0004960396018349807,0.0004766491781060079,0.00042443894544730515,0.0004968991703972149,0.0003423710994124973,0.0005907649818246474,0.000755084389951599,0.0003693524190291526,0.00047344793102250003,0.0006313972713641081,0.0005455816794103767,0.0003903484120602021,0.0005136345680092562,0.00042547240192796843,0.0004189222585076958,0.000574627876176857,0.0005171902050538886,0.00034326910313702653,0.00035535330588022483,0.00039838940836182273,0.0004177758408535035,0.0005062099004981604,0.00038118488236908574,0.0006637342235521771,0.0004889755034016922,0.0004917161000457819,0.00038513121456011033,0.0007362735070113843,0.0006921781708525648,0.0004610847226981496,0.0006793773242797927,0.0008075184865356459,0.0005813699686900325,0.0009799279038938792,0.0007734042653074919,0.0009922781280593857,0.0006913192334222076,0.0009080429845980971,0.001522163875495014,0.001356788583305018,0.0016197655741755379,0.0043137648126412124,0.0,0.0,0.008868679675063253,0.022942191820275095,0.005049312209214362,0.006909468090799328,3163.890655764301
