,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9135287204857588,0.835638070974008,-1,-1,0.9332252231383219,0.708321173440468,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1649,1124,502,301,261,188,145,114,129,140,140,107,97,74,111,48,94,64,46,52,54,56,56,48,35,25,52,40,50,35,27,32,51,44,39,55,17,118,15,15,16,31,21,36,35,19,62,20,53,39,40,54,42,16,23,16,14,29,16,28,24,34,51,35,14,31,31,25,37,60,51,64,65,26,47,113,117,189,229,483,0,0,1491,4623
