,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,Vt
0,Methane,LGBM_separate,0.9182418643854566,0.8122292295703508,-1,-1,0.9438750400685597,0.523019296631363,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1344,1023,411,258,177,117,135,101,91,66,106,71,91,45,91,79,70,45,28,29,40,59,40,26,24,54,46,44,28,28,16,31,49,31,17,26,13,51,19,17,18,7,12,33,31,13,21,23,7,16,34,11,24,35,15,16,15,15,12,13,13,51,22,44,13,42,22,10,35,42,31,45,44,32,39,54,79,113,152,387,0,0,1660,4553,948,861
