,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,feature_sum
0,0.009215684171579534,0.09031426204372195,0.019473855252168097,0.16459435217873208,0.005214903162684781,0.004452035478406496,0.0038352887976627246,0.0024123072887735106,0.0021294120203828215,0.0015901775788497194,0.0017228069607123267,0.0016592765532533547,0.001858461622677552,0.0012619616986746928,0.0021865247029481606,0.0011128788619506785,0.0013746817024870273,0.001172746680860545,0.0010706294992155027,0.0012391491342078464,0.001253956758900274,0.0008758847184395734,0.0007394462479105989,0.0010461817606899344,0.0013875635368087121,0.0009400491905370038,0.0008838211895252818,0.0013606115430385792,0.0005703847661793478,0.002161612286145628,0.0010801013102010677,0.0007877540421775693,0.0008076274844924063,0.0008560172996955629,0.0006439458880165448,0.0007038310487664856,0.0006825773161356034,0.0011762947604287764,0.0006983933669804907,0.0007310969715167046,0.0005418807610197433,0.0014249399316749172,0.0005577388749874876,0.0004498006154724485,0.0005394205459354648,0.0005076301323420916,0.00046048592570479744,0.0007813411526852806,0.0008192316158767367,0.0006165334004351415,0.0006289852011580543,0.000810212151086569,0.0005580601928428764,0.0004698815231982153,0.00071599976081036,0.0005974192164149348,0.0006967574308811599,0.000773430497097387,0.000677819292241407,0.0005165724328474547,0.00036000810480941444,0.0003791871677699868,0.00043045350334032967,0.0006588542434995554,0.0003439673524843414,0.0006122145441683923,0.0005765263604347995,0.0005359603576681197,0.0005816000272574594,0.0005616575155042205,0.0007279636140714544,0.0006386507982500153,0.000588655451140884,0.000995357830869062,0.0006374470750253416,0.0010879764198074013,0.0007926580617487051,0.0008730765629011224,0.0009196633709458983,0.0010068961794041684,0.0015107985795045405,0.001500357963628637,0.0017635689272958125,0.0033889868121979496,0.0,0.0,0.009793588766842344,0.02805838773828782,3272.8942443491624
