,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,feature_sum
0,0.9127132528561088,0.8546915452337174,0.9165976437614428,0.7678020971861114,0.10650331493759028,0.07845852562440585,0.03488680321493389,0.020775250935219824,0.016012442436139612,0.012385678481919082,0.011310695457856464,0.009567090139140956,0.009175431188809462,0.00717264590046545,0.01077081126461474,0.006284277195451683,0.007228672666888897,0.004902307492870106,0.006530908552168598,0.004784330283837673,0.006163373952121683,0.0038885884662394903,0.002810096670247046,0.004572559477511513,0.004265387606948405,0.0038210723853969904,0.0037715717866093805,0.0031379236268009925,0.0019405015000555576,0.0036050717927824487,0.004097418422904552,0.004127019519241454,0.0027345086855068705,0.0025624060150375937,0.002171186587157549,0.002156534192624418,0.002694734372878008,0.003072945911576972,0.002487884736471721,0.0019100756818153759,0.0014377322616887045,0.00370438905144635,0.0019065298714767212,0.0014053705692803438,0.0012824549057372495,0.0014353543958418214,0.0012315246243688037,0.0021706828647974617,0.0027471906366902474,0.00134141511414003,0.0024159413311604133,0.0022106226156524316,0.0019046483203081597,0.0012456263812239958,0.0019294838080422733,0.001852305640949665,0.0017332913564699925,0.002114949936417398,0.0018629899872834796,0.00156476659629369,0.001096946800498784,0.0012441152141437336,0.0014907366939516278,0.0019420324209538625,0.0012792103411237454,0.0024409200340753364,0.0016736718643900392,0.002282778374507698,0.0012591182389471215,0.002654155092163907,0.002320769905058212,0.002030536933466672,0.001867963010975715,0.0036373199007370643,0.0025964023358889836,0.0034948232650591996,0.003881420299517266,0.0038740076792967643,0.00314298554267442,0.005001629689988518,0.008913206661975134,0.010834053113078262,0.01575847994370162,0.03236504561897354,0.0,0.0,0.11652396014667209,0.3161563934466709,13020.0
