,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,Vt,feature_sum
0,0.922023962928628,0.7633786561011014,0.9249882223312573,0.6934176067986219,0.09765038952059953,0.0743542081805499,0.032022598367840785,0.019026712100448165,0.013737891526846673,0.010989955183525316,0.008957126807165698,0.008160188648962308,0.007541694136819882,0.006534488931688827,0.00918083138881687,0.005087946467153105,0.006014242502808746,0.004157428052890848,0.005813684457449041,0.004642848500561749,0.005802595157845353,0.003468251910564589,0.002509628751682161,0.004263636924824376,0.004007733619763695,0.0038120029136881613,0.0038646246157265085,0.002575616380853612,0.0017365853056286035,0.0035164685111794265,0.0037298986382211683,0.003750363593713347,0.002457777448547477,0.002304952035260565,0.0021898020914354853,0.0018205933553094558,0.002471669321085966,0.0029273479264664126,0.0021530822129214662,0.0019218440189142808,0.001301087694605973,0.003206787905724903,0.0016574564490042841,0.001152931590058891,0.0012130375199081447,0.0012284726594812153,0.0010583132708618839,0.0016011876983098138,0.002541941059545415,0.0009117942639850858,0.001741079299233305,0.0020950257416941366,0.0014051582157363855,0.0010109362075138586,0.0014919392076249737,0.001440238527352865,0.0013081472153289627,0.0018265491314493128,0.0015150709285529093,0.0011808289195896144,0.0008893045421435363,0.0010663456671234737,0.0011825277479412819,0.0016191858957739175,0.0010320406928651677,0.0022197167796338137,0.0015068607479289356,0.0022291294739311333,0.000985152536513698,0.0026282948751188318,0.0020728545501685247,0.0016761188686000717,0.0015851154981048681,0.003337669296393694,0.00223426052816771,0.00316058372532316,0.003558608343518896,0.004109885551316715,0.0026966282701828465,0.004303813721495858,0.007292566391347828,0.009609094163981383,0.013726407150882131,0.029088232897514724,0.0,0.0,0.11426554069903824,0.3067707692877514,0.06910859908391669,13560.0
