,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9290858428791126,0.6943084255514764,-1,-1,0.8842218682315579,0.9754300318764896,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1320,1049,449,274,166,160,140,113,96,98,156,75,73,46,85,55,77,37,52,41,69,74,51,22,27,75,56,49,27,12,33,23,42,33,24,8,27,59,39,13,19,27,17,16,32,10,21,50,30,21,17,27,21,23,16,22,7,11,23,35,18,32,27,23,7,29,35,17,17,31,20,30,37,66,32,54,130,137,182,413,0,0,1749,4771,1073
