,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9076954880501933,0.943104810986856,-1,-1,0.8551627063257805,1.0775734659724916,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",1577,1337,0,0,664,2122
