,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,Vt,feature_sum
0,0.006735431068113522,0.06664867880824127,0.019077867704540324,0.16428856356016144,0.0047548415726169045,0.003950011224623058,0.0028673459272680027,0.002163560336261778,0.0020043658619231007,0.001599635210941476,0.0017148849665262701,0.0013903744310219035,0.002005157420546223,0.0010727168416783234,0.0020169816032809284,0.00106059401537264,0.0012989147588356588,0.0008059461915855862,0.0011095436694925549,0.001304133396239775,0.0011764775889840321,0.0008706438682127255,0.0007318070661200343,0.0009867417209638134,0.0014298196918671624,0.0009850653752839652,0.0008563467616951272,0.0012935557041563962,0.0004763569080546045,0.002076450570715065,0.000928378427792437,0.0008108310423155855,0.0010193631506434904,0.0007033090622812397,0.0006275901024711326,0.0005375016692201642,0.0006549767625795252,0.0009257686875932262,0.000715825843496094,0.0007147220993213533,0.00048166308230216954,0.0014143665281067994,0.000602137696273135,0.0004498315512225835,0.0004697998153397568,0.0005088725860157355,0.00041242573810993435,0.0005910639329011222,0.0007517662068315681,0.00036930043627584735,0.00046065637478399446,0.0007998124830816483,0.0004980608304871367,0.0004015392364519995,0.000635269256458053,0.0005877006177446567,0.0005301542720470078,0.0006742038031719119,0.0006185231073362591,0.00041722885662175466,0.00036708238238179986,0.00042717645414446035,0.0003699686325915038,0.0004797646803594159,0.00036095482009118157,0.0005625445333368619,0.0005918348767809241,0.00048614417125291776,0.0004955626571973554,0.0008607182131233223,0.0007767961820783207,0.0005041433030631133,0.0005052777715335123,0.0008937984990354696,0.0006530090620690751,0.0009520251836049403,0.0008597894201704408,0.0011033947005735859,0.0006359853471724328,0.0008918995261321442,0.0014014504004707642,0.0011621439525384939,0.0015852855092261381,0.0032234550997211537,0.0,0.0,0.008657768571864132,0.01717710540971861,0.006289624241233881,2490.8813291520664
