,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso
0,Methane,LGBM_separate,0.9394875539092972,0.6145278713976927,-1,-1,0.8894240197843561,0.9627650799343515,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1157,827,303,154,88,142,76,77,70,36,70,41,52,32,80,22,52,30,18,53,39,14,23,24,13,68,34,23,27,16,22,24,18,37,23,7,12,73,14,13,13,22,10,15,19,4,16,18,16,25,9,12,13,19,13,13,7,11,25,14,13,21,32,24,12,42,23,17,25,21,26,19,35,36,38,49,63,92,124,421,0,0,1566,4574,785,524,797,1123
