,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9016339811470708,0.9481328972209306,-1,-1,0.9379932897787436,0.5938880026498997,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1532,1070,500,315,276,218,139,185,127,93,179,93,113,70,93,64,95,31,50,75,59,60,61,25,33,42,82,72,20,44,43,45,51,65,36,27,23,51,21,20,17,19,21,43,47,21,35,44,32,17,26,34,24,40,19,20,21,22,24,18,27,58,39,31,10,34,37,26,22,56,55,51,51,47,44,63,135,158,269,600,0,0,1565,4580
