,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9183242541649305,0.7708242992002139,-1,-1,0.9220665382999552,0.7788397168383702,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1431,1128,482,268,175,168,114,102,102,115,112,53,81,73,63,121,126,50,35,72,40,64,75,35,16,36,60,62,33,39,26,28,53,39,39,30,12,39,18,34,13,26,22,19,32,11,41,33,20,19,20,17,20,35,3,24,16,13,14,24,8,21,22,39,15,25,23,19,18,60,27,41,53,62,54,62,91,152,188,421,0,0,1662,4347,1219
