,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9276570457845452,0.7131546563572966,-1,-1,0.937805998339785,0.5825011065247038,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1476,1047,452,274,219,147,121,123,103,72,119,54,85,43,79,62,73,36,34,58,40,42,45,46,34,141,52,35,33,23,34,23,51,28,37,20,33,43,24,21,12,7,11,36,43,9,30,25,28,6,18,16,17,38,35,20,8,21,15,21,9,40,28,42,18,34,35,32,16,30,17,44,48,57,31,73,132,131,199,436,0,0,1850,4427,1073
