,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET
0,Methane,LGBM_separate,0.9305968365788828,0.6903803130511321,-1,-1,0.8880100189645038,0.9466011780120267,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1345,1071,466,277,187,139,123,100,85,82,118,64,101,50,72,52,78,40,44,69,87,37,60,30,25,105,72,61,47,20,38,31,35,51,25,17,24,51,38,13,24,26,25,16,39,11,33,39,38,18,25,29,20,50,20,23,13,17,12,24,34,32,22,25,10,49,42,15,15,34,29,42,51,56,25,56,124,137,198,360,0,0,1771,4626,1015
