,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9190861468590785,0.817406283239362,-1,-1,0.9136631971898448,0.6991163474560222,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1375,1065,478,270,161,162,118,94,113,95,101,56,118,49,81,57,99,49,57,58,46,59,51,27,25,27,71,52,32,42,39,30,31,33,39,22,32,59,40,21,26,14,13,19,45,12,18,37,23,17,20,21,22,45,36,13,9,15,16,30,16,44,26,32,9,29,33,27,21,34,48,59,61,51,34,51,99,137,182,451,0,0,1739,4661,971
