,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,Vt
0,Methane,LGBM_separate,0.9203199836184531,0.7303252020281082,-1,-1,0.9353531396514627,0.7252918626216592,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 50}",1473,1168,454,279,218,172,168,142,172,86,131,74,72,52,85,60,69,36,36,48,69,41,39,55,35,77,54,45,20,43,42,31,41,46,35,21,16,20,19,18,33,21,22,15,29,15,26,26,29,9,12,28,17,13,13,14,16,7,13,21,15,31,12,37,17,53,17,34,22,36,39,54,46,54,26,64,108,168,205,362,0,0,1698,4421,1040
