,CV_r2,CV_mse,test_r2_separa_model,test_mse_separa_model,BET_0,BET_1,BET_2,BET_3,BET_4,BET_5,BET_6,BET_7,BET_8,BET_9,BET_10,BET_11,BET_12,BET_13,BET_14,BET_15,BET_16,BET_17,BET_18,BET_19,BET_20,BET_21,BET_22,BET_23,BET_24,BET_25,BET_26,BET_27,BET_28,BET_29,BET_30,BET_31,BET_32,BET_33,BET_34,BET_35,BET_36,BET_37,BET_38,BET_39,BET_40,BET_41,BET_42,BET_43,BET_44,BET_45,BET_46,BET_47,BET_48,BET_49,BET_50,BET_51,BET_52,BET_53,BET_54,BET_55,BET_56,BET_57,BET_58,BET_59,BET_60,BET_61,BET_62,BET_63,BET_64,BET_65,BET_66,BET_67,BET_68,BET_69,BET_70,BET_71,BET_72,BET_73,BET_74,BET_75,BET_76,BET_77,BET_78,BET_79,S,V,Temp(K),Pressure,BET,Vt,Vmic,Vmeso,feature_sum
0,0.006114674072992767,0.058413067165522636,0.0185109546221682,0.16164812957632577,0.0035693817190793455,0.0032414155791896824,0.0023192364165302553,0.0016329312780672478,0.0014872948137857694,0.0014603322325495074,0.0013432990102840825,0.0009900974486445851,0.0019082214508485734,0.0008802093351503121,0.0013461702390954442,0.000785057548787445,0.0009380237705614757,0.0007646294530971033,0.0009450472472581001,0.0015638857294452764,0.0011964123005161302,0.0006529007501631033,0.000437674662410647,0.0007498586266281611,0.0012676488090306228,0.0009161843113412534,0.0008101526109172885,0.0010748189803148579,0.0004778629306520013,0.0018509181805100134,0.0008205309834202849,0.0006707851633557708,0.0012320090744598635,0.0006288801872961957,0.0004910662286372404,0.0004704532867403065,0.0005340675820788308,0.0007731693140505155,0.0006261427694379298,0.0004581101929749663,0.00048191047405592494,0.0011204004401244175,0.00041017912361428465,0.0003761847583850117,0.0002957980400077506,0.000454365166278882,0.00039502844603328486,0.0003270675289408013,0.0005652609768435552,0.00029524651252553475,0.0004619946666282264,0.0005769702468753771,0.00036391558168649067,0.0004020983309209931,0.00036191478103981227,0.0003826366945305897,0.00038356576008093595,0.00044028943232916684,0.0003530313651810488,0.000328692713254865,0.0002632517727263968,0.00034580050927685767,0.0004650736982219715,0.00045384207196977875,0.0002831767736313295,0.0005630711752485203,0.0004922266590829332,0.0005061354418243057,0.00034155524521567075,0.0006496545206946313,0.00042630647622059805,0.0003551415790971813,0.0005709313980255807,0.000640470152761913,0.0006563845895629462,0.0008791407845013986,0.0006356793991130045,0.0008539893847199175,0.0006972755501953124,0.0007651572025415302,0.000906457912610492,0.0010706360878440509,0.0017673845161838462,0.003668006503181774,0.0,0.0,0.00917294937734954,0.010994404199439934,0.00403945510621371,0.003724915258396753,0.0033378242775541815,0.004534969517375168,3020.7446034353306
