,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param,BET,Vt,Vmic,Vmeso,S,V,Temp(K),Pressure
0,Methane,LGBM_separate,0.9239493514744689,0.7418937159143495,-1,-1,0.9221714223754054,0.7197839233771502,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 20}",894,662,684,667,0,0,644,2149
