,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,CO2,LGBM_separate,0.9399091576163325,0.6686873001762205,-1,-1,0.9543856948950278,0.6147842827869434,"{'learning_rate': 0.5, 'n_estimators': 300, 'num_leaves': 30}"
