,Gas,Model_name,CV_r2,CV_mse,test_r2_total_model,test_mse_by_total_model,test_r2_separa_model,test_mse_separa_model,best_param
0,E&E,LGBM_separate,0.9453272604285511,0.36812266844199965,-1,-1,0.9643353289753535,0.27307537230126855,"{'learning_rate': 0.1, 'n_estimators': 300, 'num_leaves': 30}"
